"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
LGSS001-DN347266-07489734,Contract,"Cambridgeshire County Council",Awarded,2019-01-02T15:20:12Z,"March - Wisbech Transport Corridor Study (Including Governance for Railway Investment Projects (GRIP) 3 B Options Selection Rail)","Appointment of Mott MacDonald Ltd for consultancy services via the ESPO 664 framework.",,,"East Midlands","71311200 ",,Contracts@Milton-Keynes.gov.uk,"Shire Hall","Castle Street",Cambridge,"CB3 0AP",England,,,,,,28/11/2018,31/08/2019,02/11/2018,NO,,Yes,No,No,Services,933465,,28/11/2018,933465,"[Mott MacDonald Ltd|Fourth floor
9 Portland Street 
Manchester 
M1 3BE|NONE||No|No]",,29/11/2018,31/08/2019,"Other ",
DN233643,Contract,"Cumbria County Council",Awarded,2017-03-08T10:00:25Z,"Lots 2,4,5 - Cumbria Recovery - Commercial Management Resource","Award Notice re further competition through Professional Services Framework re Commercial Management Resources for the Cumbria Infrastructure Recovery Program.",,,"North West","71000000 ","Clare Redpath",clare.redpath@cumbria.gov.uk,"Cumbria House",Botchergate,Carlisle,"CA1 1RD",England,,,,,,01/04/2017,31/07/2017,09/01/2017,NO,,No,No,No,Services,380000,,07/03/2017,380000,"[Mott MacDonald Ltd|Mott MacDonald House, 8-10 Sydenham Road, Croydon, CR0 2EE|||No|No]",,01/04/2017,31/07/2017,"NotApplicable ",
DN233815,Contract,"Cumbria County Council",Awarded,2017-02-28T14:00:50Z,"WEM Lot 3 - Seascale and Gosforth","Award Notice re further competition through Water and Environment Framework Lot 3 re Seascale and Gosforth Flood Alleviation Measures.",,,"North West","71000000 ","Clare Redpath",clare.redpath@cumbria.gov.uk,"Cumbria House",Botchergate,Carlisle,"CA1 1RD",England,,,,,,27/02/2017,21/06/2018,10/02/2017,NO,,No,No,No,Services,170000,170000,24/02/2017,175000,"[Mott MacDonald Ltd|Mott MacDonald House, 8-10 Sydenham Road, Croydon, CR0 2EE|||No|No]",,27/02/2017,21/06/2018,"NotApplicable ",
PSPFW/17,Contract,"MINISTRY OF DEFENCE",Awarded,2017-02-10T11:53:34Z,"For Transparency Purposes Only - Framework Mini Tender Notice for PSP Services for DPO Work at RAF Wyton","For Transparency Purposes Only - Framework Mini Tender Notice for PSP Services for DPO Work at RAF Wyton. 

Please note this is a mini tender on a Framework and is not open to other bidders.",,PE282EA,,"45000000 ",,DIOComrcl-2d2b@mod.uk,"RAF Wyton",,Huntingdon,"PE28 2EA",England,,,,,"Mini tender documents available on request",01/02/2017,01/02/2018,15/12/2016,YES,PSPFW/017,No,No,No,Services,150000,,26/01/2017,190000,"[Mott MacDonald Ltd|Mott MacDonald House, 111 St Mary's Road, Sheffield, S2 4AP|||No|No]",,01/02/2017,31/10/2017,"Restricted ",
DN179369,Contract,"ROYAL BOROUGH OF KINGSTON-UPON-THAMES",Awarded,2017-01-26T13:54:52Z,"Consultancy Services for a borough wide Controlled Parking Zone (CPZ) review","The Royal Borough of Kingston upon Thames (RBK) has commissioned a consultancy partner to lead on the review of Controlled Parking Zones (CPZs) within the Borough.  The scope of this commission is to undertake a comprehensive review of CPZs and potentially two further phases including some additional review tasks and coordinating the implementation of changes.",,,London,"63712400 71311200 98351110 ",,commissioning@kingston.gov.uk,Guildhall,"High Street",Kingston,"KT1 1EU",England,"+44 2085475693",https://www.kingston.gov.uk/,,"https://www.contractsfinder.service.gov.uk/Notice/b5966c4b-cf37-413c-ba5a-c8d41cbf4f4b?p=@QxUlRRPT0=NjJNT08=UF https://procontract.due-north.com/Advert?advertId=89ed9ee9-509f-e611-8116-000c29c9ba21 ","The original Contracts Finder Notice can be accessed via the following link:
https://www.contractsfinder.service.gov.uk/Notice/b5966c4b-cf37-413c-ba5a-c8d41cbf4f4b?p=@QxUlRRPT0=NjJNT08=UF

Owing to technical issues it has not been possible to update the original notice.",05/12/2016,30/06/2017,16/11/2016,NO,,Yes,No,No,Services,62232,,02/12/2016,62232,"[Mott MacDonald Ltd|MacDonald House, 8-10 Sydenham Road, Croydon, CR0 2EE|||No|No]","Mr Simon Martin",05/12/2016,30/06/2017,"Open ",
DN216798,Contract,"Cumbria County Council",Awarded,2017-01-25T12:04:58Z,"PSF 2 Lot 2 - Confined Space Bridge Inspections","Award Notice re further competition through Professional Services Framework re Confined Space Inspections - 2017 Programme",,,"North West","71000000 ","Clare Redpath",clare.redpath@cumbria.gov.uk,"Cumbria House",Botchergate,Carlisle,"CA1 1RD",England,,,,,,03/04/2017,31/08/2017,06/01/2017,NO,,No,No,No,Services,45000,45000,25/01/2017,44180.56,"[Mott MacDonald Ltd|Mott MacDonald House, 8-10 Sydenham Road, Croydon, CR0 2EE|||No|No]",,03/04/2017,31/08/2017,"NotApplicable ",
15_11_04,Contract,"NHS COMMISSIONING BOARD",Awarded,2017-01-06T16:49:23Z,"PM's Challenge Fund Wave 2","The objective of the programme is to explore ways of improving access to general practice and to strengthen primary care.  

The recent Five Year Forward View sets out how the health service needs to change to meet the needs of a growing and ageing population, and to take advantage of the opportunities that science and technology offer. 

By exploring new models of care - within general practice and elsewhere - we can work with health communities across England to consider which of the new options signalled by the Five Year Forward View constitute viable ways forward for local health and care services over the next five years and beyond. And as we introduce them, we also need to evaluate new care models to establish which produce the best experiences for patients and the best value for money.",,,"Any region","73200000 ",,nhsengland.commercial@nhs.net,"Quarry House, Quarry Hill",,Leeds,"ls2 7ue",England,,,,,,08/01/2016,31/03/2017,07/01/2016,NO,,Yes,No,No,Services,624200,,28/12/2015,624200,"[Mott MacDonald Ltd|Prince House, Bristol, BS1 4PS|||No|No]",,08/01/2016,31/03/2017,"Other ",
RBGKEW/247,Contract,"ROYAL BOTANIC GARDENS",Awarded,2016-12-02T14:37:02Z,"Construction Professional Services (under the NHS LPP L0038 Framework, Lot 1)","Royal Botanic Gardens, Kew (""RBG, Kew"") has secured significant long term funding for capital expenditure over the next five years or so. The capital expenditure settlement agreed between HM Treasury and Defra following the 2015 Strategic Review is in excess of £50M to meet critical estate needs. There have also been some recent significant charitable donations through Kew Foundation and these, together with ongoing fundraising campaigns will fund major strategic development.
This capital investment into RBG, Kew is the largest since the 1980s, although substantial one-off projects have been undertaken since that time. This is a very exciting opportunity for RBG, Kew to make a significant impact on its estate and secure its future. The programme established to deliver these estates capital works is called the Estates 2025 Programme; the naming of which reflects the estates vision for the next 10 years. 
RBG, Kew believes the appointment of a single provider of professional services in connection with the Estates 2025 Programme will yield significant benefits and reduce risks to the successful delivery of the programme.",,"TW9 3AE",,"71220000 71242000 71320000 79311100 79415200 ",,procurement@kew.org,"Royal Botanic Gardens, Kew","The Herbarium",Kew,"TW9 3AE",England,,,,,,18/10/2016,17/10/2021,22/08/2016,NO,,No,No,No,Services,0,10000000,06/10/2016,0,"[Mott MacDonald Ltd|Mott MacDonald House, 8-10 Sydenham Road, Croydon CR0 2EE|||No|No]",,18/10/2016,17/08/2021,"Other ",
23668,Contract,"DEPARTMENT FOR ENVIRONMENT, FOOD & RURAL AFFAIRS",Awarded,2016-12-02T13:08:55Z,"Lancaster House Toilet and Changing Area Refurbishment","Renew and refurbish the toilets within the building and refurbish the changing room and showers",,,"Any region","45453100 ",,Network.Procurement@defra.gsi.gov.uk,DEFRA,,London,"SW1P 3JR",England,,,,,"Please note that Defra procurement uses e-tendering, provided by Bravosolutions. In order to access the Bravo system you will need to be registered.
Could I therefore request that you register on the Bravo portal for Defra.
If you're already registered on the Bravo portal please check that your registration includes Defra, as you have to specify us in order to correctly receive the tender documents.
If you have any problems with the registration process, please contact the Bravo helpline on 0800 368 4850 or alternatively email them at help@bravosolution.co.uk. The link you require for new registration/amendments to registrations is -
https://defra.bravosolution.c",05/09/2016,28/02/2017,05/08/2016,NO,,Yes,Yes,No,Services,37680.65,,01/09/2016,37680.65,"[Mott MacDonald Ltd|Fitzalan House, Fitzalan Road, Cardiff, South Glamorgan, CF24 0EL  
UNITED KINGDOM|||No|No]",,05/09/2016,28/02/2017,"Restricted ",
"CHARM PCP Lot 1 Phase 3",Contract,"Highways Agency",Awarded,2016-11-17T13:01:26Z,"CHARM PCP Lot 1 Phase 3","Work Order issued for CHARM PCP R&D project.",,,"Any region","71311000 ",,TransparencySGRM@highwaysengland.co.uk,Lateral,"8 City Walk",Leeds,"LS11 9AT",England,,,,,,16/08/2016,31/10/2016,16/08/2016,NO,,No,No,No,Services,100000,,16/08/2016,100000,"[Mott MacDonald Ltd|Prince House, 43-51 Prince Street 
Bristol 
BS1 4PS|||No|No]",,16/08/2016,31/03/2017,"NotSpecified ",
2-021,Contract,"DEPARTMENT FOR TRANSPORT",Awarded,2016-11-14T16:41:49Z,"Inflation Forecasting","Inflation Forecasting",,,"Any region","71311000 ",,TransparencySGRM@highwaysengland.co.uk,"Highways England","Lateral  8 City Walk",Leeds,"LS11 9AT",England,,,"2-021 Award Letter.pdf ",,,20/10/2016,19/10/2019,20/10/2016,NO,,Yes,No,No,Services,112249.22,,20/10/2016,112249.22,"[Mott MacDonald Ltd|Canterbury House, 85 Newhall Street 
Birmingham 
B3 1LZ|||No|No]",,20/10/2016,19/10/2019,"Other ",
KNOWS001-DN174995-61130583,Contract,"Knowsley Council",Awarded,2016-10-25T14:26:31Z,"Civil and Structural Engineering Consultancy Service – Shakespeare North","Knowsley Metropolitan Borough Council in conjunction with Shakespeare North Trust are seeking lump sum tenders (presented as a detailed resource plan for the project and identifying hourly rates) for the provision of professional design services for the creation of Shakespeare North, a new historic theatre and educational facility to be created in Prescot, Knowsley.
Bids should include for all elements of a Professional Service in accordance with the Institute of Structural Engineers and as the attached consultant requirements, critical to this is the ability to work with and respond positively to the whole design team lead by a Lead Architect in conjunction with the appointed Project Manager and the in house Programme Team.",,,"North West","71312000 ","Carol Glover",carol.glover@knowsley.gov.uk,"4th Floor, Municipal Building","Archway road",Huyton,"L36 9YU",UK,"+44 1514434939",http://www.knowsley.gov.uk,,,,17/10/2016,31/03/2020,22/08/2016,NO,,No,No,No,Services,176213,176213,10/10/2016,176213,"[Mott MacDonald Ltd|CR0 2EE|||No|No]",,17/10/2016,31/03/2020,"Open ",
KNOWS001-DN170092-11161933,Contract,"Knowsley Council",Awarded,2016-10-25T10:34:25Z,"Preparation of a Master Plan for Key Sites within; and South of Kirkby Town Centre","Knowsley Council wishes to commission consultants to develop a master plan for the future development of key sites within the Town Centre and to the South of Cherryfield Drive. The master plan is required to facilitate the redevelopment of the area over the next 15 years. ",,,"North West","71400000 ","Carol Glover",carol.glover@knowsley.gov.uk,"4th Floor, Municipal Building","Archway road",Huyton,"L36 9YU",UK,"+44 1514434939",http://www.knowsley.gov.uk,,,,10/10/2016,28/04/2017,19/08/2016,NO,,Yes,No,No,Services,51062.89,51062.89,03/10/2016,51062.89,"[Mott MacDonald Ltd|CR0 2EE|||No|No]",,10/10/2016,28/04/2017,"Other ",
7620119295,Contract,"FCO SERVICES",Awarded,2016-09-21T11:32:45Z,"Provision of Siesmic Assessments","Provision of Siesmic Assessments - Call off from FCO Services contract ref XLY404/003/13",,"MK19 7BH","South East","71241000 ",,PurchasingEnquiries@fco.gov.uk,"Hanslope Park",,"Milton Keynes","MK19 7BH",England,,,,,"N/A ",06/06/2016,06/06/2016,06/06/2016,NO,,Yes,No,No,Products,113466.45,,06/06/2016,113466.45,"[Mott Macdonald Ltd|CR9 2UL|||No|No]",,06/06/2016,06/06/2016," ",
4110,Contract,"HOMES & COMMUNITIES AGENCY",Awarded,2016-09-19T14:37:45Z,"Housing Zone - Estate Regeneration Best Practice","To identify best practice and effective case studies in regenerating large estates with mixed tenure and mixed housing stock that are applicable to regeneration schemes, and which can be used by the ATLAS to aid councils adapt and refine their approach to estate regeneration. 

TASK ONE: Definition of project & desktop research
1. Agreement of nature / scale of regeneration schemes to be examined & definition of ‘successful outcomes for estate regeneration’ 
2. Agreement of list of potential schemes to be examined
3. Desktop review by consultants to review how these schemes were devised and implemented including community engagement, governance arrangements, deciding on appropriate planning/design strategies to deliver expected outcomes, funding arrangements, implementation process, and monitoring arrangements & extraction of key learning points from these schemes.

TASK TWO: Dissemination of best practice to ATLAS
1. Dissemination of key learning points to ATLAS via appropriate tools that can be retained & reused by ATLAS e.g. an executive summary linked to learning & dissemination materials such as a powerpoint presentation. (Need to discuss whether presentation or workshop with team is appropriate). Dissemination to include:
- Identifying critical success factors in creating new quality designed places for people to live, work and recreate
- How can design quality be defined & secured in this context to create a place-making premium. This may include recommendations for policy making.
- What route map / process was used to secure quality outcomes (in terms of funding, management and planning)?
- Where specific design challenges such as retention of existing buildings of a multi-story nature exist, how can they be addressed and integrated into the wider regeneration scheme most effectively.
- Effective community engagement strategies and techniques that have worked in relation to estate regeneration schemes
- Effective project governance structures for developing and securing delivery of quality estate regeneration schemes including roles and responsibilities of involved parties
- Timelines for delivery of successful estate regeneration schemes.",,,"North East","73000000 ","Zahur Gitay",mail@homesandcommunities.co.uk,"Woodlands, Manton Lane","Manton Industrial Estate",Bedford,"MK41 7LW",England,,,"4110-ITP-Housing Zone.docx ","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/375542/2010_ld_multidisc_panel_-_framework_contract.doc ",,16/03/2016,31/03/2016,16/03/2016,NO,,No,No,No,Services,17216,,16/03/2016,17216,"[Mott MacDonald Ltd|Demeter House
Station Road
Cambridge
CB1 2RS|||No|No]",,16/03/2016,31/03/2016," ",
2-012,Contract,"DEPARTMENT FOR TRANSPORT",Awarded,2016-09-06T12:11:17Z,"M25 DBFO Commercial Support 2016/19","M25 DBFO Commercial Support 2016/19",,,"Any region","71311000 ",,TransparencySGRM@highwaysengland.co.uk,"Highways England","Lateral 8 City Walk",Leeds,"LS11 9AT",England,,,"2-012 Award Letter.pdf ",,,01/09/2016,31/08/2019,09/08/2016,NO,,Yes,No,No,Services,1369100.95,,09/08/2016,1369100.95,"[Mott MacDonald Ltd|Canterbury House, 85 Newhall Street 
Birmingham 
B3 1LZ|||No|No]",,01/09/2016,31/08/2019,"Other ",
"DFID 6810 - Contract Amendment No. 2",Contract,"DEPARTMENT FOR INTERNATIONAL DEVELOPMENT",Awarded,2016-08-30T08:13:46Z,"DFID 6810 Service Provider for Establishment and Management of Capacity and Policy Development Facility (CPDF): Rwanda - Contract Amendment No. 2","Actual CPV code is ‘75211200 Foreign Economic-Aid Related Services’.

Contract Amendment No. 2",,,"Any region","75211000 ","Public Enquiry Point",enquiry@dfid.gov.uk,"Department for International Development (DFID)","Abercrombie House, Eaglesham Road","East Kilbride","G75 8EA",Scotland,"+44 (0) 1355 84 3132",https://www.gov.uk/government/organisations/department-for-international-development,"DFID 6810 Contract Amendment No 2.pdf ",,,05/01/2015,31/01/2018,14/08/2014,NO,,Yes,Yes,No,Services,1200000,,05/01/2015,1200000,"[Mott MacDonald Ltd|Amsterdamseweg 15, 6814 CM Arnhem, 6800AK, Arnhem, Netherlands|||No|No]",,05/01/2015,31/01/2018,"NotApplicable ",
CUM001-DN169723-23390500,Contract,"Cumbria County Council",Awarded,2016-08-26T14:56:12Z,"PSF 2 - ALL LOTS - Newman School, Carlisle - New Build","Contracts Finder Award Notice re Further Competition through Professional Services Framework re Technical Advisor for the Newman School new build.",,,"North West","71000000 ","Clare Redpath",clare.redpath@cumbria.gov.uk,"The Lonsdale Building","The Courts",Carlisle,"CA3 8NA",UK,"+44 1228221746",http://www.cumbria.gov.uk/,,,,08/08/2016,08/08/2019,25/07/2016,NO,,Yes,No,No,Services,247500,247500,26/08/2016,214692,"[Mott MacDonald Ltd|Mott MacDonald House, 8-10 Sydenham Road, Croydon, CR0 2EE|||No|No]",,30/08/2016,30/08/2019,"NotApplicable ",
2-017,Contract,"Highways Agency",Awarded,2016-08-22T09:18:21Z,"SPaTS Framework Lot 2: Lower Thames Crossing  - Commercial Case","Support for Lower Thames Crossing - Commercial Case.",,,"East of England","71311000 ",,martin.perks@highwaysengland.co.uk,Lateral,"8 City Walk",Leeds,"LS11 9AT",England,,,,,,19/08/2016,31/08/2016,19/08/2016,NO,,Yes,No,No,Services,69959.36,,19/08/2016,69959.36,"[Mott MacDonald Ltd|Canterbury House, 85 Newhall Street, Birmingham, 
B3 1LZ|||No|No]",,19/08/2016,31/08/2016," ",
2-016,Contract,"Highways Agency",Awarded,2016-08-22T09:13:42Z,"SPaTS Framework Lot 2: Lower Thames Crossing - Delivery Model Options Input to Initial Outline Business Case","Support for Lower Thames Crossing Delivery Model Options Input to Initial Outline Business Case.",,,"East of England","71311000 ",,martin.perks@highwaysengland.co.uk,Lateral,"8 City Walk",Leeds,"LS11 9AT",England,,,,,,19/08/2016,31/08/2016,19/08/2016,NO,,Yes,No,No,Services,69959.36,,19/08/2016,69959.36,"[Mott MacDonald Ltd|Canterbury House, 85 Newhall Street, Birmingham, 
B3 1LZ|||No|No]",,19/08/2016,31/08/2016," ",
2-015,Contract,"Highways Agency",Awarded,2016-08-22T09:11:07Z,"SPaTS Framework Lot 2: Lower Thames Crossing - Input into Initial Outline Business Case","Support for Lower Thames Crossing Outline Business Case.",,,"East of England","71311000 ",,martin.perks@highwaysengland.co.uk,Lateral,"8 City Walk",Leeds,"LS11 9AT",England,,,,,,19/08/2016,31/08/2016,19/08/2016,NO,,Yes,No,No,Services,59819.24,,19/08/2016,59819.24,"[Mott MacDonald Ltd|Canterbury House, 85 Newhall Street, Birmingham, 
B3 1LZ|||No|No]",,19/08/2016,31/08/2016," ",
7620117810,Contract,"FCO SERVICES",Awarded,2016-08-11T10:11:47Z,"Provision of Siesmic Assessments","Provision of Siesmic Assessments - Call off from FCO Services Framework ref XLY404/003/13",,"MK19 7BH","South East","71240000 ",,CSCG.GovernanceSupport@fco.gov.uk,"Hanslope Park",,"Milton Keynes","MK19 7BH",England,,,,,,02/02/2016,02/02/2016,02/02/2016,NO,,Yes,No,No,Products,82291.8,,02/02/2016,82291.8,"[Mott Macdonald Ltd|CR9 2UL|||No|No]",,02/02/2016,02/02/2016," ",
KNOWS001-DN165198-77773542,Contract,"Knowsley Council",Awarded,2016-08-08T09:35:26Z,"Preparation of a Master Plan Supplementary Planning Document for the Sustainable Urban Extension at South of Whiston and Land South of the M62","Knowsley Metropolitan Borough Council (MBC) wishes to commission consultants to develop a master plan for the site referred to as Sustainable Urban Extensions (or ‘SUE’) at: South of Whiston and Land South of the M62. The SUE is allocated for development in Knowsley’s Local Plan: Core Strategy, adopted in January 2016. 
",,,"North West","71410000 ","Liam Bedson",liam.bedson@knowsley.gov.uk,"2nd Floor, Municipal Building","Archway Road",Huyton,"L36 9YU",UK,"+44 1514434246",http://www.knowsley.gov.uk,,,,11/07/2016,10/01/2017,27/06/2016,NO,,No,No,No,Services,163633.95,163633.95,15/07/2016,163633.95,"[Mott MacDonald Ltd|CR0 2EE|||No|No]",,16/07/2016,10/01/2017,"Other ",
MERTVL001-DN63218-28181100,Contract,Merseytravel,Awarded,2016-07-27T11:40:15Z,"Call off - Lot 13 - Revised - Review of the Mersey Tunnel Toll Setting Process - Economic Impacts","Call-off from Merseytravel Consultancy Services Framework. Lot 13 - Business Case Development 
  
The Mersey Tunnels toll setting process is currently governed by the County of Merseyside Act (1980) as amended by the Tunnels Act 2004.  
  
During the formal toll setting process in February 2015, the Combined Authority passed the following resolution:  
  
“a task group be set up to consider options open to the Combined Authority to reduce the costs of tunnel tolls and its impact in infrastructure and transportation” 
  
There was also a wider decision relating to a review of the Mersey Tunnel Act in any on-going devolution negotiations under minute 79 (iv), but this work is out of scope of this task group and should continue separately. 
  
The key purpose of this commission is to inform this task group, once formally established, of the economic and social impacts of the Mersey Tunnels for the Liverpool City Region as a whole.",,,"North West","71310000 ","Helen Cheetham",helen.cheetham@merseytravel.gov.uk,"1 Mann Island",,Liverpool,"L3 1BP",UK,"+44 1513301197",http://www.merseytravel.gov.uk/,,,,05/10/2015,27/11/2015,08/09/2015,NO,,No,No,No,Services,27321,27321,22/09/2015,27321,"[Mott MacDonald Ltd|CR0 2EE|||No|No]",,05/10/2015,27/11/2015,"Other ",
CUM001-DN166801-54659738,Contract,"Cumbria County Council",Awarded,2016-07-26T10:10:12Z,"PSF Lot 2 - Kendal Strategic Transport Infrastructure Study","Further Competition through Professional Services Framework for Kendal Strategic Transport Infrastructure Study.",,,"North West","71000000 ","Clare Redpath",clare.redpath@cumbria.gov.uk,"The Lonsdale Building","The Courts",Carlisle,"CA3 8NA",UK,"+44 1228221746",http://www.cumbria.gov.uk/,,,,15/07/2016,15/03/2017,08/07/2016,NO,,Yes,No,No,Services,55000,55000,22/07/2016,48223.25,"[Mott MacDonald Ltd|Mott MacDonald House, 8-10 Sydenham Road, Croydon, CR0 2EE|||No|No]",,25/07/2016,31/03/2017,"NotApplicable ",
7620119036,Contract,"FCO SERVICES",Awarded,2016-06-23T14:21:44Z,"Provision of Siesmic Assessments","Provision of Siesmic Assessments - Call off from FCO Services Framework ref XLY404/003/13",,"MK19 7BH","South East","71240000 ",,CSCG.GovernanceSupport@fco.gov.uk,"Hanslope Park",,"Milton Keynes","MK19 7BH",England,,,,,"N/A ",10/11/2015,10/11/2015,10/11/2015,NO,,Yes,No,No,Products,13181.8,,10/11/2015,13181.8,"[MOTT Macdonald Ltd|CR9 2UL|||No|No]",,10/11/2015,10/11/2015," ",
7620119037,Contract,"FCO SERVICES",Awarded,2016-06-23T14:14:32Z,"Provision of Siesmic Assessments","Provision of Siesmic Assessments - Call off from FCO Services Framework ref XLY404/003/13",,"MK19 7BH","South East","71240000 ",,CSCG.GovernanceSupport@fco.gov.uk,"Hanslope Park",,"Milton Keynes","MK19 7BH",England,,,,,"N/A ",10/11/2015,10/11/2015,10/11/2015,NO,,Yes,No,No,Products,39560.86,,10/11/2015,39560.86,"[MOTT Macdonald Ltd|CR9 2UL|||No|No]",,10/11/2015,10/11/2015," ",
7620119038,Contract,"FCO SERVICES",Awarded,2016-06-23T14:05:52Z,"Provision of Siesmic Assessments","Provision of Siesmic Assessments - Call off from FCO Services Framework ref XLY404/003/13",,"MK19 7BH","South East","71240000 ",,CSCG.GovernanceSupport@fco.gov.uk,"Hanslope Park",,"Milton Keynes","MK19 7BH",England,,,,,"N/A ",10/11/2015,10/11/2015,10/11/2015,NO,,Yes,No,No,Products,28530.48,,10/11/2015,28530.48,"[MOTT Macdonald Ltd|CR9 2UL|||No|No]",,10/11/2015,10/11/2015," ",
7620119056,Contract,"FCO SERVICES",Awarded,2016-06-23T13:59:42Z,"Provision of Siesmic Assessments","Provision of Siesmic Assessments - Call off from FCO Services Framework ref XLY404/003/13",,"MK19 7BH","South East","71240000 ",,CSCG.GovernanceSupport@fco.gov.uk,"Hanslope Park",,"Milton Keynes","MK19 7BH",England,,,,,"N/A ",11/11/2015,11/11/2015,11/11/2015,NO,,Yes,No,No,Products,142912.04,,11/11/2015,142912.04,"[MOTT Macdonald Ltd|CR9 2UL|||No|No]",,11/11/2015,11/11/2015," ",
"HOPG EPS Framework/1021",Contract,"HOME OFFICE",Awarded,2016-06-09T16:08:09Z,"UKBF East Midlands Airport Detaled Design for Relocation of Specialist Equipment","Detailed design and employers agent role for the relocation of specialist Border Force equipment.",,,"East Midlands","71530000 ",,hopg.contractfinder@homeoffice.gsi.gov.uk,"2 Marsham St",,London,"SW1P 4DF",England,,,,,,21/03/2016,10/10/2016,19/02/2016,NO,,No,No,No,Services,68205,68205,21/03/2016,68205,"[Mott MacDonald Ltd|10 Fleet Place
London
EC4M 7RB|||No|No]",,28/03/2016,10/10/2016,"Other ",
"HOPG EPS Framework/1020",Contract,"HOME OFFICE",Awarded,2016-06-09T15:57:10Z,"TW3 Consolidation of Home Office Technology London Staff to Croydon Metro Point","The requirement is to manage the move of Home Office Technology staff from three London locations into one consolidated building, Metro Point Croydon. The requirement is also to design and project manage the refit of Metro Point to accommodate the increase to staff occupancy numbers.",,,London,"71530000 ",,hopg.contractfinder@homeoffice.gsi.gov.uk,"2 Marsham St",,London,"SW1P 4DF",England,,,,,,11/01/2016,30/05/2016,16/12/2015,NO,,No,No,No,Services,87936,87936,05/01/2016,87936,"[Mott MacDonald Ltd|10 Fleet Place
London
EC4M 7RB|||No|No]",,11/01/2016,30/05/2016,"Other ",
7620118683,Contract,"FCO SERVICES",Awarded,2016-05-26T10:19:29Z,"Provision of Siesmic Assessments","Provision of Seismic Assessments - Call off from FCO Services Framework ref XLY404/003/13",,"MK19 7BH","South East","71240000 ",,CSCG.GovernanceSupport@fco.gov.uk,"Hanslope Park",,"Milton Keynes","MK19 7BH",England,,,,,"N/A ",29/09/2015,29/09/2015,29/09/2015,NO,,Yes,No,No,Products,39595.81,,29/09/2015,39595.81,"[Mott Macdonald Ltd|CR9 2UL|||No|No]",,29/09/2015,29/09/2015," ",
4007,Contract,"HOMES & COMMUNITIES AGENCY",Awarded,2016-05-24T09:44:31Z,"New garden settlement south of J11 M20 (Westenhanger - Shepway)","Consultants to work in tandem with ATLAS staff and the LA to develop a high level vision, narrative and a high level project plan, to provide the key frameworks and building blocks for the very substantial work that will follow.",,,"North East","71000000 70000000 90713000 ",,mail@homesandcommunities.co.uk,Woodlands,"Manton Lane",Bedford,"MK41 7LW",England,,,"4007-ITP-New garden.docx 4007-ITT-New garden.pdf ","https://www.gov.uk/government/publications/hca-contracts-and-tenders ",,17/11/2015,31/03/2016,09/11/2015,NO,,No,No,No,Services,39943,,17/11/2015,39943,"[Mott MacDonald Ltd|Demeter House, Station Road, Cambridge, CB1 2RS|||No|No]",,17/11/2015,31/03/2016," ",
7620117878,Contract,"FCO SERVICES",Awarded,2016-04-15T10:36:47Z,"Seismic Programme - Planning & Desk Study","Call off from FCO CPG Framework - Contract Ref 2011/S 204-331733",,"MK19 7BH","South East","71240000 ",,CSCG.GovernanceSupport@fco.gov.uk,"Hanslope Park",,"Milton Keynes","MK19 7BH",England,,,,,"N/A ",03/07/2015,03/07/2015,03/07/2015,NO,,Yes,No,No,Products,24786.85,,03/07/2015,24786.85,"[Mott Macdonald Ltd|CR9 2UL|||No|No]",,03/07/2015,03/07/2015," ",
"2011/S 204-331733",Contract,"FCO SERVICES",Awarded,2016-04-14T14:25:47Z,"Seismic Programme Planning & Desk Study","Call off from FCO CPG Framework - Contract Ref 2011/S 204-331733",,,"Any region","71240000 ",,CSCG.GovernanceSupport@fco.gov.uk,"Hanslope Park",,"Milton Keynes","MK19 7BH",England,,,,,,07/07/2015,07/07/2015,07/07/2015,NO,,Yes,No,No,Products,42237.4,,07/07/2015,42237.4,"[Mott Macdonald Ltd|N/A|||No|No]",,07/07/2015,07/07/2015," ",
