"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
"WP1613 INSIGHT DIRECT (UK) LTD",Contract,"Government Digital Service",Awarded,2019-01-03T12:09:29Z,"WP1613 INSIGHT DIRECT (UK) LTD","WP1613 INSIGHT DIRECT (UK) LTD",,,London,"48900000 ","Commissioning Team Commissioning Team",commissioning-digital@digital.cabinet-office.gov.uk,"The White Chapel Building, 10 Whitechapel High Street, London, E1 8Q",,London,"E1 8Q",England,,,,,,19/11/2018,18/11/2019,23/08/2018,NO,,No,No,No,Services,24461,,10/09/2018,24461,"[INSIGHT DIRECT (UK) LTD|Insight Campus, Terry Street
M17 1EX
GB|COMPANIES_HOUSE|02579852|No|No]",,19/11/2018,18/11/2019,"CallOffFromFrameworkAgreement ",
251913,Contract,"University Of The West Of England",Awarded,2018-02-22T15:00:25Z,"NetBackup  71TB - Solutions Essential 12 Months Renewal","NetBackup  71TB - Solutions Essential 12 Months Renewal for NetBackup Platform Base Complete Ed XPLAT 1 Front End TB OnPremise Standard Perpetual. Licence:until 20/12/18",,"BS16 1QY",,"48218000 ",,purchasing@uwe.ac.uk,"Coldharbour Lane",,BRISTOL,BS161QY,England,,,,,,07/12/2017,20/12/2018,06/12/2017,NO,,No,No,No,NotApplicable,53095,,06/12/2017,53095,"[INSIGHT DIRECT (UK) LTD|Insight Campus, Terry Street
UB8 1PH
GB|COMPANIES_HOUSE|02579852|No|No]",,07/12/2017,20/12/2018,"Other Three Quotes",
CW8909,Contract,"HM REVENUE & CUSTOMS",Awarded,2018-02-19T14:28:00Z,"Health and Safety Device for Lone Workers 'Note: Published for completeness, see description for details.'","Health and Safety Device for Lone Workers 'This contract award was not published at the time of award. It has been published for transparency purposes to provide a record of existing departmental contracts.'",,,"Any region","72000000 ","Kully Rana",kully.rana@hmrc.gsi.gov.uk,"Plaza 1, Ironmasters Way",,Telford,"TF3 4NT",England,,,,,,01/02/2017,31/03/2019,31/01/2017,NO,,Yes,No,No,Products,142342,,31/01/2017,142342,"[Insight Direct (UK) Ltd|Bridgewater Road
Wembley
HA0 1EH|NONE||No|No]",,01/02/2017,31/03/2019,"CallOffFromFrameworkAgreement ",
CCSO18A07.,Contract,"Crown Commercial Service",Awarded,2018-02-14T09:51:08Z,"Provision of Remedy Licences with Support and Maintenance","CCSO18A07 - Provision of Remedy Licences with Support and Maintenance.",,,"Any region","48218000 ","Crown Commercial Service",supplier@crowncommercial.gov.uk,"Floor 9, The Capital Building, Old Hall Street",,Liverpool,"L3 9PP",England,3450103503,https://www.gov.uk/government/organisations/crown-commercial-service,"REDACTED Framework Award Letter v2.1.docx REDACTED Order Form.docx ",,,14/02/2018,13/02/2019,30/01/2018,NO,,Yes,Yes,No,Products,115125,,13/02/2018,115125.45,"[INSIGHT DIRECT (UK) LTD|5th Floor, Metro Building, Trafford Road M5 3NN Salford England|NONE||No|No]",REDACTED,14/02/2018,13/02/2019,"CallOffFromFrameworkAgreement ",
TNA001,Contract,"The National Archives",Awarded,2018-02-05T12:00:37Z,"Websense Contract","The National Archives has the following software requirements - these are requirements that we would purchase with an effective date of April 1st, 2015.

•	Websense Premium Support TRITON - 3 years
•	Websense Web Security, 300 users - 3 years
•	Websense Web Security Gateway Anywhere, 700 users - 3 years
•	Websense Email Security Gateway, 1000 users - 3 years
•	Websense V10000 Appliance Extended Hardware Warranty - 1 year",,"TW9 4DU",,"48000000 ",,procurement@nationalarchives.gsi.gov.uk,Kew,,Richmond,"TW9 4DU",England,,,,,,01/04/2015,31/03/2018,28/01/2015,NO,,Yes,No,No,Products,80599,,04/03/2015,80599,"[Insight Direct UK Ltd.|Metro Building - Level 5
33 Trafford Road
Salford
M5 3NN|||No|No]",,01/04/2015,31/03/2018,"Restricted ",
RD1000788,Contract,"DEPARTMENT FOR EDUCATION",Awarded,2018-01-23T11:45:06Z,"Microsoft E5 for Office 365 and Enterprise Mobility suite.","Microsoft E5 for Office 365 and Enterprise Mobility suite.",,,"Any region","80000000 ","Pete Dolman",Pete.Dolman@education.gov.uk,"Piccadilly Gate","Store Street",Manchester,"M1 2WD",England,,,,,,21/06/2017,20/06/2018,21/04/2017,NO,,No,No,No,Services,0,461700,21/05/2017,461700,"[Insight Direct UK Ltd|The Technology Building, Insight Campus, Terry Street, Sheffield, S9 2BU, GB|NONE||No|No]","Matthew Lilliman",21/06/2017,20/06/2018,"Other CCS Call-off Agreement",
CHORL001-DN309185-63722570,Contract,"Chorley Council",Awarded,2018-01-15T13:32:01Z,"FURTHER COMPETITION FOR PROVISION OF : ICT INFRASTRUCTURE, DATA PROTECTION & DISASTER RECOVERY UNDER LOT 3  FRAMEWORK RM3733 TECHNOLOGY PRODUCTS 2","A contract has been awarded following a further competition  under Lot 3 of CCS Framework RM3733 Technology Products 2 and relates to the provision of  ICT Infrastructure, Data Protection & Disaster Recovery.",,,"North West","72260000 ",,procurement@chorley.gov.uk,"Town Hall","Market Street",Chorley,"PR7 1DP","United Kingdom","+44 1257515638",http://www.chorley.gov.uk/,,,,03/01/2018,31/03/2023,01/12/2017,NO,,Yes,Yes,No,Products,0,,15/01/2018,350444,"[Insight Direct (UK) Ltd|The Atrium, 1 Harefield Road, Uxbridge, Middlesex, UB8 1PH, United Kingdom|NONE||No|No]",,31/01/2018,31/03/2023,"Other ",
ICT/RH/18/12/2017,Contract,"West Dorset District Council",Awarded,2018-01-05T08:57:45Z,"Provision of IT Hardware, Software, Services and Support","Provision of IT hardware, software, services and support.  Procured using the Health Trust Europe Information Communications Technology (ICT) Solutions Framework - OJEU 2015/S 022-035317.  The contract was procured by West Dorset District Council on behalf of itself, North Dorset District Council and Weymouth and Portland Borough Council.  The value stated is the whole life cost of the contract.",,,"South West","30200000 48000000 ","Ruth Hunter",rhunter@dorset.gov.uk,"South Walks House","South Walks Road",Dorchester,"DT1 1UZ",England,,,,,,18/12/2017,17/12/2021,14/12/2017,NO,,No,No,No,Products,600000,,14/12/2017,600000,"[Insight Direct (UK) Ltd|Technology Building
Insight Campus
Terry Street
Sheffield
S9 2BU|NONE||No|No]",,18/12/2017,17/12/2021,"CallOffFromFrameworkAgreement ",
CCSO17C15.,Contract,"Crown Commercial Service",Awarded,2017-12-21T10:57:37Z,"Provision of QAS Pro Licence Renewal","Provision of QAS Pro Licence Renewal",,,"Any region","48000000 ","Crown Commercial Service",supplier@crowncommercial.gov.uk,"Floor 9, The Capital Building, Old Hall Street",,Liverpool,"L3 9PP",England,3450103503,https://www.gov.uk/government/organisations/crown-commercial-service,"Framework Award Letter [REDACTED TEXT].pdf Order Form [REDACTED TEXT].pdf ",,,28/10/2017,27/10/2018,18/09/2017,NO,,Yes,No,No,Products,83931.3,,26/09/2017,83931.3,"[INSIGHT DIRECT (UK) LTD|5th Floor, Metro Building, Trafford Road M5 3NN Salford England|||No|No]","Roger Talbot",28/10/2017,27/10/2018,"CallOffFromFrameworkAgreement ",
LPPUCLPPS01-DN311092-57426869,Contract,"Partners Procurement Service",Awarded,2017-12-08T12:43:39Z,Maint-3713-WH-Cisco,"CISCO Software Support.
Cisco Maintenance 3 Years Via HTE Framework - Ref Number: HTE-01523.1",,,London,"50000000 ","Tony Chiassaro",t.chiassaro@nhs.net,"Level 2 Kenwood Wing","The Whittington Hospital","Magdala Avenue","N19 5NF",England,"+44 2033161299",https://www.lppsourcing.org,,,,20/11/2017,19/11/2020,18/11/2017,NO,,No,No,No,Services,68607,68607,19/11/2017,68607.27,"[Insight Direct (UK) Ltd|UB8 1PH|NONE||No|No]","Mr Ross Poole",20/11/2017,19/11/2020,"Open ",
CCZN17A24,Contract,"Crown Commercial Service",Awarded,2017-12-06T11:24:34Z,"The Provision of Red Hat Software Maintenance","Renewal of a Red Hat Contract",,,"Any region","48000000 ","Crown Commercial Service",supplier@crowncommercial.gov.uk,"Floor 9, The Capital Building, Old Hall Street",,Liverpool,"L3 9PP",England,3450103503,https://www.gov.uk/government/organisations/crown-commercial-service,"Framework Award Letter v2.1 REDACTED.pdf CCZN17A24 Order Form v1.2 redacted.pdf ",,,06/12/2017,05/12/2018,27/11/2017,NO,,Yes,No,No,Products,13470,,04/12/2017,13470.9,"[INSIGHT DIRECT (UK) LTD|5th Floor, Metro Building, Trafford Road M5 3NN Salford England|NONE||No|No]","Joyce Foo",06/12/2017,05/12/2018,"CallOffFromFrameworkAgreement ",
CCSO17C68.,Contract,"Crown Commercial Service",Awarded,2017-12-05T11:58:15Z,"Provision of the Remedy Licences and Support & Maintenance Renewal","Provision of the Remedy Licences and Support & Maintenance Renewal",,,"Any region","48000000 ","Crown Commercial Service",supplier@crowncommercial.gov.uk,"Floor 9, The Capital Building, Old Hall Street",,Liverpool,"L3 9PP",England,3450103503,https://www.gov.uk/government/organisations/crown-commercial-service,"Order Form v1.1 - redacted.pdf Framework Award Letter v2.1 - redacted.pdf ",,,01/01/2018,31/12/2018,13/11/2017,NO,,Yes,No,No,Products,34755.67,34755.67,24/11/2017,34755.67,"[INSIGHT DIRECT (UK) LTD|.|NONE||No|No]",,01/01/2018,31/12/2018,"CallOffFromFrameworkAgreement ",
HCON01318,Contract,"HEALTH AND SOCIAL CARE INFORMATION CENTRE",Awarded,2017-11-30T15:47:17Z,"Quest/Dell Software Contract","Contract for the provision of Quest software licensing and support",,,"Yorkshire and the Humber","72261000 72268000 ",,enquiries@nhs.net,"1 Trevelyan Square","Boar Lane",Leeds,"LS1 6AE",England,,,,,,01/11/2017,31/10/2020,11/09/2017,NO,,No,No,No,Products,95185.79,,26/10/2017,95185.79,"[INSIGHT DIRECT (UK) LTD|1 Attrrum House
UB8 1TH
GB|COMPANIES_HOUSE|02579852|No|No]",,01/11/2017,31/10/2020,"CallOffFromFrameworkAgreement ",
HCON01339,Contract,"HEALTH AND SOCIAL CARE INFORMATION CENTRE",Awarded,2017-11-30T15:30:08Z,"Adobe ETLA","Supply and support for Adobe licensing",,,"Yorkshire and the Humber","72261000 72268000 ",,enquiries@nhs.net,"1 Trevelyan Square","Boar Lane",Leeds,"LS1 6AE",England,,,,,,01/10/2017,30/09/2020,22/08/2017,NO,,No,No,No,Products,149641.44,,08/09/2017,149641.44,"[INSIGHT DIRECT (UK) LTD|1 Attrrum House
UB8 1TH
GB|COMPANIES_HOUSE|02579852|No|No]",,01/10/2017,30/09/2020,"CallOffFromFrameworkAgreement ",
tender_151976/635820,Contract,"Department for Work and Pensions",Awarded,2017-11-28T15:50:57Z,"Skype Certifed Headset Procurement","Purchase of Skype Certified Headsets to complete Surface Pro roll out",,"WA3 6XF","North West","72222300 ",,ED.DESKTOPBAG@DWP.GSI.GOV.UK,"301 Bridgewater Place",,Warrington,"WA3 6XF",England,,,"DWP - NFC76 Lot 1 - ITT Annex D Call-Off Form v2 - Contract Finder.pdf ",,,16/10/2017,15/10/2018,16/10/2017,NO,,No,No,No,Products,311375,,16/10/2017,311375,"[Insight Direct (UK) Ltd|The Atrium, 1 Harefield Road, Uxbridge, UBB 1PH|NONE||No|No]",,16/10/2017,15/10/2018,"Restricted ",
project_3159/ecm_5100,Contract,"MEDICINES and HEALTHCARE PRODUCTS REGULATORY AGENCY",Awarded,2017-11-28T12:27:21Z,"Network Commissioning for Datacentre Hosting","hardware and software for commissioning of network infrastructure as part of the agency's Datacentre hosting project which is building a secondary 'greenfield' datacentre in Crown Hosting.",,,London,"44316400 ",Procurement,purchasing@nibsc.org,"151 Buckingham Palace Road",,London,"SW1W 9SZ",England,,,,"https://phe.bravosolution.co.uk ",,29/08/2017,28/08/2018,28/08/2017,NO,,Yes,No,No,Products,218000,,28/08/2017,218388.43,"[INSIGHT DIRECT (UK) LTD|Insight Campus, Terry Street
SHEFFIELD
SOUTH YORKSHIRE
S9 2BU
GB|COMPANIES_HOUSE|02579852|No|No]","Roger Talbot",29/08/2017,28/08/2018,"CallOffFromFrameworkAgreement ",
AGEMCSU/TRANS/17/481,Contract,"NHS ARDEN AND GREATER EAST MIDLANDS COMMISSIONING SUPPORT UNIT",Awarded,2017-11-24T12:20:38Z,"Server Upgrades in Derbyshire under the Shared Business Framework Link: Solutions IT","NHS Arden & GEM CSU has been asked to help NHS North of England CSU in updating approximately 80 servers across the Derbyshire estate.  This tender is to help NHS Arden & GEM CSU with additional resources to complete the server updates to the timescales required.",,,"East Midlands","85100000 ","David Bailey",david.bailey@ardengemcsu.nhs.uk,"Cardinal Square","10 Nottingham Road",Derby,"DE1 3QT",England,,,,,,24/11/2017,28/02/2018,17/11/2017,NO,,No,No,No,Services,0,,21/11/2017,31200,"[Insight Direct (UK) Ltd|5th Floor Metro Building
33 Trafford Road
Salford Quays
Manchester
M5 3NN|NONE||No|No]",,24/11/2017,28/02/2018,"Other Framework",
UKHO4500053894,Contract,"THE UNITED KINGDOM HYDROGRAPHIC OFFICE",Awarded,2017-11-20T14:26:21Z,"Hyperconverged Hardware SOS and Print","Hyperconverged Hardware SOS and Print",,,"South West","48000000 72000000 ",,procurement@ukho.gov.uk,"Admiralty Way",,Taunton,"TA1 2DN",England,,,,,,06/10/2017,05/10/2020,04/10/2017,NO,,No,No,No,NotSpecified,144690.7,,04/10/2017,144690.7,"[Insight Direct UK Ltd|The Atrium, 1 Harefield Road, Uxbridge, UB8 1PH|||No|No]",,06/10/2017,05/10/2020,"CallOffFromFrameworkAgreement ",
135259571,Contract,"ST HELENS & KNOWSLEY TEACHING HOSPITALS NHS TRUST",Awarded,2017-11-20T09:57:46Z,"PC licences","AAA-03499 Office Std Dev SL x 60
AAA-03579 Windows Pro Dev UpLic x 60",,,"North West","48218000 ","Lynne Redmond",lynne.redmond@sthk.nhs.uk,"Purchasing & Supplies","Whiston Hospital",Liverpool,"L35 5DR",England,"0151 478 7689",,,,,20/11/2017,20/11/2018,17/11/2017,NO,,Yes,No,No,Products,21371.4,,17/11/2017,21371.4,"[Insight Direct (UK) Ltd|WHARFSIDE BUSINESS CENTRE, TRAFFORD WHARF ROAD, TRAFFORD PARK, MANCHESTER, M17 1EX|||No|No]",,20/11/2017,20/11/2018,"CallOffFromFrameworkAgreement ",
BUCKSH001-DN292297-99500423,Contract,"Buckinghamshire County Council",Awarded,2017-11-06T12:22:31Z,"Waste Data Management System","Buckinghamshire County Council are procuring a waste data management system which will provide a way for all members of the Waste Team to collect, monitor and report waste data easily and readily. The system will immediately give our waste team validated data to work with, has in built and custom management reports and enables the collaboration with contractors and our district councils to be seamless.",,,"South East","48100000 ","Adrian Ratcliff",aratcliff@buckscc.gov.uk,"8th floor, NCO","Walton Street",Aylesbury,"HP20 1YG",England,"+44 1296383337",http://www.buckscc.gov.uk,,,,01/04/2018,31/03/2021,11/09/2017,NO,,Yes,No,No,Services,196941,,31/10/2017,196941,"[Insight Direct (UK) Ltd|The Technology Building
Insight Campus
Terry Street
Sheffield
S9 2BU|||No|No]",,01/04/2018,31/03/2021,"Other ",
UKHO4500053836,Contract,"THE UNITED KINGDOM HYDROGRAPHIC OFFICE",Awarded,2017-10-27T12:00:51Z,"Hyper Coverged Hardware","Hyper Converged Hardware",,,"South West","48000000 72000000 ",,procurement@ukho.gov.uk,"Admiralty Way",,Taunton,"TA1 2DN",England,,,,,,01/10/2017,01/10/2020,22/09/2017,NO,,No,No,No,NotSpecified,1599448.4,,25/09/2017,1599448.4,"[Insight Direct UK Ltd|The Atrium, 1 Harefield Road, Uxbridge, UB8 1PH|||No|No]",,01/10/2017,01/10/2020,"CallOffFromFrameworkAgreement ",
"CCSO17C41 (RCA 124658)",Contract,"Crown Commercial Service",Awarded,2017-10-16T10:58:11Z,"Provision of ERDAS Licence Renewal","CCSO17C41 (RCA 124658) Provision of ERDAS Licence Renewal:
	1 Year Renewal of the ERDAS Licenses
	Any associated Software Updates within the License Period
	1 Year Support and Maintenance",,,"Any region","48000000 ",,julian.morgan@crowncommercial.gov.uk,"2 Rivergate, Temple Quay",,Bristol,"BS1 6EL",England,,,"CCSO17C41 Framework Award Letter v2.0_Insight_Redacted.pdf ",,,05/10/2017,31/03/2018,26/09/2017,NO,,Yes,No,No,Products,18149.49,,05/10/2017,18149.49,"[Insight Direct (UK) Ltd|The Atrium,
1 Harefield Road, 
Uxbridge, 
BB 1PH|||No|No]",,06/10/2017,31/03/2018,"RestrictedOJEU ",
2017147,Contract,"HER MAJESTYS LAND REGISTRY",Awarded,2017-10-13T12:11:27Z,"Fixed asset Microsoft Surface Hub 55""  and three years support","Surface Hubs and 3 year support",,,"Any region","32232000 ",,CorporateProcurement@landregistry.gov.uk,"Procurement & Commercial Group, Land Registry Procurement Unit,","PO Box 292,","Plymouth,","PL5 9BY",England,,,,,,01/09/2017,01/09/2020,06/07/2017,NO,,No,No,No,Products,93570,,19/07/2017,93570,"[Insight Direct (UK) Ltd|Uxbridge|||No|No]",,01/09/2017,01/09/2020,"Other n/a",
UKHO4500053631,Contract,"THE UNITED KINGDOM HYDROGRAPHIC OFFICE",Awarded,2017-10-06T15:02:51Z,"Citrix NetScaler","Citrix NetScaler",,,"South West","48000000 72000000 ",,procurement@ukho.gov.uk,"Admiralty Way",,Taunton,"TA1 2DN",England,,,,,,09/08/2017,08/08/2018,07/08/2017,NO,,No,No,No,NotSpecified,12406.8,,07/08/2017,12406.8,"[Insight Direct UK Ltd|The Atrium, 1 Harefield Road, Uxbridge, UB8 1PH|||No|No]",,09/08/2017,08/08/2018,"CallOffFromFrameworkAgreement ",
7620117096,Contract,"FCO SERVICES",Awarded,2017-10-04T10:51:20Z,"Public Sector discounts for software and telecoms",N/A,,"MK19 7BH",,"32500000 ",,purchasing.enquiries@fco.gov.uk,"Hanslope Park",,"Milton Keynes","MK19 7BH",England,,,,,N/A,27/02/2017,27/09/2017,26/02/2017,NO,,Yes,No,No,Services,13099.43,,26/02/2017,13099.43,"[Insight Direct (UK) Ltd|UB8 1PH|||Yes|No]",,27/02/2017,27/09/2017,"CompetitiveDialogueOJEU ",
tender_151527/622338,Contract,CPS,Awarded,2017-09-29T15:48:26Z,"GLD External Firewall","The Government Legal Department (GLD) awarded a contract to a supplier on the Crown Commercial Service's Framework RM3733 Technology Products 2, Lot 3, to provide an external firewall.",,"WC2B 4TS",London,"44316400 ","Government Legal Department",dpu@cps.gsi.gov.uk,"One Kemble St",,LONDON,"WC2B 4TS",England,,,,,,07/03/2017,06/03/2020,02/03/2017,NO,,Yes,No,No,Works,205329,,02/03/2017,205329,"[Insight Direct (UK) Ltd|The Atrium, 1 Harefield Road, Uxbridge, Middlesex, UB8 1PH|||No|No]",,07/03/2017,06/03/2020,"Restricted ",
tender_151527/621853,Contract,CPS,Awarded,2017-09-29T15:38:08Z,"Switch Replacement project (TSol)","The CPS' shared Procurement & Commercial Service acting on behalf of the Treasury Solicitor's Department (TSol) awarded a contract under the Terms & Conditions of the Government Procurement Service's Commoditised IT Hardware and Software framework (RM 721 Lot 2) ICT Hardware and Peripherals for the supply of switches and software.",,"WC2B 4TS",London,"31214100 ","Government Legal Department",dpu@cps.gsi.gov.uk,"One Kemble St",,LONDON,"WC2B 4TS",England,,,,,,18/02/2014,04/03/2014,18/02/2014,NO,,Yes,No,No,Products,387609,,18/02/2014,387609,"[Insight Direct (UK) Ltd|The Atrium, 1 Harefield Road, Uxbridge, Middlesex, UB8 1PH|||No|No]",,18/02/2014,04/03/2014,"Restricted ",
tender_151527/621053,Contract,CPS,Awarded,2017-09-29T15:23:33Z,"GLD IT - Storage","GLD required two new HP 3Par flash storage arrays to replace two existing HP 3Par F400 arrays as Hewlett Packard no longer supported them from 30th November 2016. 

These devices have been selected as they are compatible with the existing infrastructure. In the event other storage arrays also prove to be compatible these would be considered as well.   As well as the arrays, GLD required two HP C7000 Brocade fibre channel switches to replace existing hardware or compatible equivalent.  In addition to the hardware requirements, the GLD also required training on the new systems to cover the differences between the IMC and SMC.  The service requirements for the new equipment include 3 year base support (3 year Foundation Care 24x7 Service) plus an uplift which is to include 3 year Custom DC for Add-On 3PAR SVC to allow this to be added to our current Datacentre Care Contract.",,"WC2B 4TS",London,"30233180 ","Government Legal Department",dpu@cps.gsi.gov.uk,"One Kemble St",,LONDON,"WC2B 4TS",England,,,,,,21/06/2016,20/06/2021,02/06/2016,NO,,Yes,No,No,Services,416000,450000,21/06/2016,450000,"[Insight Direct (UK) Ltd|The Atrium, 1 Harefield Road, Uxbridge, Middlesex, UB8 1PH|||No|No]",,21/06/2016,20/06/2021,"Restricted ",
NPSBARNS001-DN296476-00805108,Contract,"Barnsley Metropolitan Borough Council",Awarded,2017-09-19T10:34:02Z,"PSN Cisco equipment 2017","We have a requirement for new CISCO kit with service level cover - 365 x 24 4Hr Fix.",,,"Any region","32000000 48000000 72000000 ",,contractscommissioning@barnsley.gov.uk,"Gateway Plaza","Off Sackville Street",Barnsley,"S70 2RD",England,,https://www.yortender.co.uk,,,,02/10/2017,01/10/2018,15/09/2017,NO,,No,No,No,Products,18000,18000,19/09/2017,14611.78,"[Insight Direct (UK) Ltd|Technology Building,
Terry Street,
Sheffield,
S9 2BU.|||No|No]",,01/10/2017,30/09/2018,"Restricted ",
BIP270474552,Contract,"Bradford Teaching Hospitals NHS Foundation Trust",Awarded,2017-09-11T11:31:17Z,"BTH 247 Trust Integration Engine","The Trust sought to procure support for the existing interface engine and the current interfaces, as well as support and future development requirements.",,,"Yorkshire and the Humber","72000000 ",,nicole.jackson@bthft.nhs.uk,"Duckworth Lane",,Bradford,"BD9 6RJ",UK,,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=270474552 ",,01/08/2017,31/07/2022,30/06/2017,NO,,No,No,No,Services,508430,,30/06/2017,508430,"[Insight Direct (UK Ltd|5th Floor Metro Building
        33 Trafford Road
        Salford Quays
        Manchester
        M5 3NN|||No|No]",,01/08/2017,31/07/2022,"Restricted ",
CCSO17B02.,Contract,"Crown Commercial Service",Awarded,2017-09-06T10:50:38Z,"Provision of AppDynamic RUM Licenses","This contract has already been awarded and is being published for transparency purposes only.

The current level of monitoring using AppDynamics only covers application access within the PNC boundary. These additional licenses will be used to monitor",,,"North East","48420000 ","Crown Commercial Service",supplier@crowncommercial.gov.uk,"Floor 9, The Capital Building, Old Hall Street",,Liverpool,"L3 9PP",England,3450103503,https://www.gov.uk/government/organisations/crown-commercial-service,"Framework Award Letter v2.0 - Redacted.pdf Appendix G - Order Form - Redacted.pdf ",,,21/04/2017,20/04/2018,20/04/2017,NO,,Yes,No,No,Products,27910,,21/04/2017,27910.8,"[INSIGHT DIRECT (UK) LTD|5th Floor, Metro Building, Trafford Road M5 3NN Salford England|||No|No]","Corina Schiopu",22/04/2017,20/04/2018,"CallOffFromFrameworkAgreement ",
CCIH17B82.,Contract,"Crown Commercial Service",Awarded,2017-09-05T15:04:12Z,"Provision of Servers.","This contract has already been awarded and is being published for transparency purposes.

This contract is for the supply of server hardware only.",,,"Any region","30200000 ","Crown Commercial Service",supplier@crowncommercial.gov.uk,"Floor 9, The Capital Building, Old Hall Street",,Liverpool,"L3 9PP",England,3450103503,https://www.gov.uk/government/organisations/crown-commercial-service,"Framework Award Letter v2.0 - Redacted.pdf Appendix G - Order Form. - Redacted.pdf ",,,05/09/2017,05/10/2017,04/09/2017,NO,,Yes,No,No,Products,10739,,05/09/2017,10739.8,"[INSIGHT DIRECT (UK) LTD|5th Floor, Metro Building, Trafford Road M5 3NN Salford England|||No|No]","Roger Talbot",06/09/2017,05/10/2017,"CallOffFromFrameworkAgreement ",
C002360,Contract,"West Midlands Fire Service",Awarded,2017-09-01T15:59:50Z,"VIRTUAL DESKTOP INFRASTRUCTURE (VDI) SOFTWARE AND HARDWARE SOLUTION FOR WEST MIDLANDS FIRE & RESCUE AUTHORITY","West Midlands Fire & Rescue Authority (WMFRA) ICT are looking to move to a VDI platform to replace our Station based PC's, we are therefore looking at procuring the server hardware necessary to support 240 VDI Task Workers with built in resilience.",,,"West Midlands","32424000 48211000 48821000 ","Tina Daniels",tina.daniels@wmfs.net,"99 Vauxhall Road",,Birmingham,"B7 4HW",England,"0121 380 6177",www.wmfs.net,,,,01/08/2017,20/07/2022,25/07/2017,NO,,Yes,Yes,No,Services,99880,99880,28/07/2017,99880,"[Insight Direct (UK) Ltd|The Atrium
1 Harefield Road
Uxbridge
UB8 1PH|||No|No]",,01/08/2017,20/07/2022,"CallOffFromFrameworkAgreement ",
PS/17/167,Contract,"D V L A",Awarded,2017-08-24T13:40:54Z,"SAS Support & Maintenance","SAS Analytics Pro
SAS/Access Interface ODBC
SAS/Share
SAS Intergration Technologies
SAS Enterprise Guide",,,Wales,"48000000 ",,samantha.hemsley@dvla.gsi.gov.uk,"DVLA, Longview Road, Morriston",,Swansea,SA67JL,Wales,,,,,,13/09/2017,12/09/2018,22/08/2017,NO,,Yes,No,No,Services,18355.33,,23/08/2017,18355.33,"[Insight Direct (UK) Ltd|The Atrium, 
1 Harefield Road
Uxbridge
UB8 1PH|||No|No]",,13/09/2017,12/09/2018,"Open ",
CCSO16B40.,Contract,"Crown Commercial Service",Awarded,2017-08-22T15:20:56Z,"Provision of Red Hat Licence Renewals","Red Hat Licence renewal",,,"North West","48000000 ","Crown Commercial Service",supplier@crowncommercial.gov.uk,"Floor 9, The Capital Building, Old Hall Street",,Liverpool,"L3 9PP",England,3450103503,https://www.gov.uk/government/organisations/crown-commercial-service,"Redacted Award Letter.pdf Redacted Order form.pdf ",,,21/03/2017,01/08/2018,23/12/2016,NO,,No,No,No,Products,52336,,19/01/2017,52336.48,"[Insight Direct (UK) Ltd|5th Floor, Metro Building, Trafford Road M5 3NN Salford England|||No|No]","Roger Talbot",21/03/2017,01/08/2018,"Other ",
CCIH16B73.,Contract,"Crown Commercial Service",Awarded,2017-08-22T15:12:30Z,"Provision of a Firewall Renewal","Provision of firewall renewal",,,"North West","48000000 ","Crown Commercial Service",supplier@crowncommercial.gov.uk,"Floor 9, The Capital Building, Old Hall Street",,Liverpool,"L3 9PP",England,3450103503,https://www.gov.uk/government/organisations/crown-commercial-service,"Redacted Award Letter.pdf Redacted Order Form.pdf ",,,13/02/2017,01/08/2018,08/12/2016,NO,,No,No,No,Products,16615,,21/12/2016,16615.28,"[Insight Direct (UK) Ltd|5th Floor, Metro Building, Trafford Road M5 3NN Salford England|||No|No]","Roger Talbot",13/02/2017,01/08/2018,"Other ",
CCSO17A83.,Contract,"Crown Commercial Service",Awarded,2017-08-22T14:44:45Z,"Renewal of Ansible Tower Licences","Renewal of ansible tower licences",,,"North East,North West,Yorkshire and the Humber,East Midlands,West Midlands,East of England,London,South East,South West,Scotland,Wales","48214000 ","Crown Commercial Service",supplier@crowncommercial.gov.uk,"Floor 9, The Capital Building, Old Hall Street",,Liverpool,"L3 9PP",England,3450103503,https://www.gov.uk/government/organisations/crown-commercial-service,"Redacted Award Letter.pdf Technology Products 2 Agreement RM3733.pdf ",,,27/03/2017,07/06/2018,10/03/2017,NO,,Yes,Yes,No,Products,31884,,15/03/2017,31884.68,"[INSIGHT DIRECT (UK) LTD|5th Floor, Metro Building, Trafford Road M5 3NN Salford England|||No|No]","Roger Talbot",27/03/2017,07/06/2018,"Open ",
