Document Date,Purchase Order No,Line Item No,Supplier ID,Supplier Name,Pro Class,Pro Class Description,Description of Goods ,Service/Department ,Expense Area,Net Order Value Over £5000.00 
2017-12-06,ZZP282657,1,7831,Transport for Gtr M/CR (HFAS),150000,Consultancy   ,,Capital Expenditure,1223 District Centre - Marple Centre Transport Stu,11700.00
2017-12-06,ZZP282657,2,7831,Transport for Gtr M/CR (HFAS),150000,Consultancy   ,,Capital Expenditure,1223 District Centre - Marple Centre Transport Stu,1155.00
2017-12-06,ZZP282660,1,7831,Transport for Gtr M/CR (HFAS),150000,Consultancy   ,,Capital Expenditure,STCAP 05 Phase 2 Project Management,88904.94
2017-12-06,ZZP282682,1,6342,GREATER MANCHESTER POLICE AUTH,999999,Fees and Charges,,Services to Place,Safer Partnerships,5790.00
2017-12-06,ZZP282699,1,2927,XMA Ltd,181800,Environmental Services Technical Equipment ,,Corporate and Support Services,I&C Schools Email & Internet,5327.70
2017-12-07,ZZP282723,1,11715,CBRE,150000,Consultancy   ,,Services to Place,Town Centre Development Team,12000.00
2017-12-07,ZZP282729,1,628,Life Leisure,390000,"Works - Construction, Repair & Maintenance  ",,Capital Expenditure,Condition Works on Leisure Centres - Priestnall,27690.00
2017-12-07,ZZP282742,1,12307,Creative Heritage Consultants,190000,Facilities & Management Services  ,,Corporate and Support Services,Town Hall Events,12000.00
2017-12-08,ZZP282814,1,6278,Mantank Environmental Services,182020,Environmental Services Waste Management Toxic & Hazardous Waste,,Services to Place,Community,5000.00
2017-12-08,ZZP282823,1,628,Life Leisure,390000,"Works - Construction, Repair & Maintenance  ",,Capital Expenditure,Capital Works on Leisure Centres - Grand Central,51000.00
2017-12-08,ZZP282829,1,8241,Northgate Arinso UK Ltd,270000,Information Communication Technology  ,,Corporate and Support Services,POD Core Staffing,12620.00
2017-12-08,ZZP282844,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",,Capital Expenditure,"Stockport Sports Village, Woodley - On Site",56132.69
2017-12-08,ZZP282845,1,8106,Tarmac Building Products Ltd,390000,"Works - Construction, Repair & Maintenance  ",,Capital Expenditure,"Stockport Sports Village, Woodley - On Site",30978.46
2017-12-08,ZZP282846,1,5464,ELECTRICITY NORTH WEST LIMITED,390000,"Works - Construction, Repair & Maintenance  ",,Capital Expenditure,1013C A6MARR C&M Bram. Gilbert Lane Measures - Fea,12826.40
2017-12-08,ZZP282847,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",,Capital Expenditure,"Stockport Sports Village, Woodley - On Site",9000.00
2017-12-08,ZZP282848,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",,Capital Expenditure,5070 Barnes Hospital S278 - On Site,27000.00
2017-12-11,ZZP282920,1,3529,Totally Local Company Ltd,240000,Horticultural  ,,Capital Expenditure,Fvr A PROW Footpaths - On Site,16382.72
2017-12-11,ZZP282921,1,2025,BT Plc (Openreach),230000,Highway Equipment & Materials    ,,Capital Expenditure,STCAP 303 King St West (Gradwell Street to R. Mers,54899.23
2017-12-11,ZZP282923,1,757,Transport for Greater Manchest,390000,Supplies and services,,Capital Expenditure,STCAP 402 Knightsbridge and Great Portwood St - On,82500.00
2017-12-11,ZZP282924,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",,Capital Expenditure,STCAP 801 Travis Brow/ A6 Link and George’s Rd - O,42875.00
2017-12-12,ZZP282947,1,757,Transport for Greater Manchest,390000,Supplies and services,,Capital Expenditure,SEMMMS Prep Costs - On Site,15578.50
2017-12-12,ZZP282998,1,7167,Cheshire East Borough Council.,230000,Highway Equipment & Materials    ,,Services to Place,Planned Patching Repairs,5081.22
2017-12-13,ZZP283018,1,10203,PINSENT MASONS LLP,280000,Legal Services  ,,Capital Expenditure,Borough Care  - General Costs,6005.50
2017-12-14,ZZP283107,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",,Capital Expenditure,1012F A6MARR CMM - Marple - Quiet Lanes - On Site,14387.70
2017-12-14,ZZP283111,1,12193,Greater Manchester Combined Au,390000,Supplies and services,,Capital Expenditure,1013C A6MARR C&M Bram. Gilbert Lane Measures - Des,20410.25
2017-12-18,ZZP283217,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",,Capital Expenditure,1012B A6MARR CMM - Windlehurst Rd Junction - On Si,9776.92
2017-12-18,ZZP283254,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",,Capital Expenditure,0527-107 Spring Gardens/Waterloo Road,39239.11
2017-12-18,ZZP283257,1,8010,GROUNDWORK & LEISURE SERVIC,240000,Horticultural  ,,Capital Expenditure,Schemes In Parks,10408.00
2017-12-19,ZZP283298,1,6857,SITEIMPROVE LTD,270000,Information Communication Technology  ,,Corporate and Support Services,IT Systems,6833.25
2017-12-19,ZZP283343,1,7831,Transport for Gtr M/CR (HFAS),381600,Vehicle Management Hire/Leasing ,,Services to Place,Shuttle Bus,221224.19
2017-12-20,ZZP283372,1,11258,Hapus LTD,150000,Consultancy   ,,Corporate and Support Services,IT Head of Service,7000.00
2017-12-20,ZZP283390,1,11715,CBRE,150000,Consultancy   ,,Corporate and Support Services,Merseyway Shopping Centre,21010.72
2017-12-20,ZZP283391,1,9543,Carillion (AMBS) Ltd,150000,Consultancy   ,,Corporate and Support Services,Bridgefield IE,92268.17
2017-12-20,ZZP283392,1,9543,Carillion (AMBS) Ltd,150000,Consultancy   ,,Corporate and Support Services,Bridgefield IE,25406.50
2017-12-20,ZZP283393,1,9543,Carillion (AMBS) Ltd,150000,Consultancy   ,,Corporate and Support Services,Bridgefield IE,25406.50
2017-12-20,ZZP283394,1,9543,Carillion (AMBS) Ltd,150000,Consultancy   ,,Corporate and Support Services,Bridgefield IE,28906.60
2017-12-20,ZZP283395,1,9543,Carillion (AMBS) Ltd,150000,Consultancy   ,,Corporate and Support Services,Bridgefield IE,28906.60
2017-12-20,ZZP283405,1,12193,Greater Manchester Combined Au,390000,Supplies and services,,Capital Expenditure,STCAP 402 Knightsbridge and Great Portwood St - On,82500.00
2017-12-21,ZZP283434,1,11715,CBRE,150000,Consultancy   ,,Corporate and Support Services,Merseyway Shopping Centre,105364.35
2017-12-21,ZZP283435,1,11715,CBRE,150000,Consultancy   ,,Corporate and Support Services,Merseyway Shopping Centre,40280.00
2017-12-21,ZZP283478,1,8759,VAISALA  LTD,230000,Highway Equipment & Materials    ,,Services to Place,Planned Patching Repairs,15567.00
2017-12-21,ZZP283479,1,6748,GEORGE COX & SONS LTD,390000,Supplies and services,,Capital Expenditure,1012B A6MARR CMM - Windlehurst Rd Junction - On Si,229060.40
2017-12-22,ZZP283492,1,6748,GEORGE COX & SONS LTD,390000,Supplies and services,,Capital Expenditure,Flood Event 07/16 - ProW - Construction,19471.79
2017-12-22,ZZP283494,1,1222,Horticon Ltd,390000,"Works - Construction, Repair & Maintenance  ",,Services to Place,ECS-Buildings Team,212040.58
2017-12-22,ZZP283495,1,814,United Utilities/Diversiona,390000,Supplies and services,,Capital Expenditure,Main Contractor DD - On Site,1021421.62
2017-12-27,ZZP283507,1,223,Groundwork Landscapes Ltd,240000,Horticultural  ,,Services to Place,Landscape Dev-Werneth Ward Open Spaces,6123.75
2017-10-10,ZZS279752,1,1644,Tameside MBC,200000,Financial Services  ,,Corporate and Support Services,IT Head of Service,7100.00
2017-10-13,ZZS279954,1,909,DWF LLP,150000,Consultancy   ,,Corporate and Support Services,Legal Professional fees,1488.70
2017-10-13,ZZS279954,2,909,DWF LLP,150000,Consultancy   ,,Corporate and Support Services,Legal Professional fees,544.00
2017-10-13,ZZS279954,3,909,DWF LLP,150000,Consultancy   ,,Corporate and Support Services,Legal Professional fees,195.48
2017-10-13,ZZS279954,4,909,DWF LLP,150000,Consultancy   ,,Corporate and Support Services,Legal Professional fees,9544.26
2017-10-30,ZZS280680,1,2927,XMA Ltd,270000,Information Communication Technology  ,,Corporate and Support Services,IT Infrastructure,5925.00
2017-11-06,ZZS281089,1,1177,Copyright Licensing Agency,150000,Consultancy   ,,Corporate and Support Services,Legal Professional fees,10109.47
2017-12-11,ZZS282927,1,7979,Delib Limited,270000,Information Communication Technology  ,,Corporate and Support Services,Corporate Policy,9195.00
