Document Date,Purchase Order No,Line Item No,Supplier ID,Supplier Name,Pro Class,Pro Class Description,Description of Goods ,Service/Department ,Expense Area ,Net Order Value Over £5000.00 
2018-10-26,ZZP651439,6,11715,CBRE,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Merseyway Shopping Centre,7800.00
2018-10-26,ZFC651422,1,4756,Eurolink Modular Buildings Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,Gen-Prim.Essential H&S Works,5000.00
2018-10-25,ZZP651406,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,1013E A6MARR CMM Bramhall  - Woodford Roundabout -,16307.00
2018-10-24,ZSA651292,1,13083,Abbotsound Ltd,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,LD Residential & Nursing Care purchasing,10000.00
2018-10-24,ZZC651281,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,36478.02
2018-10-24,ZZC651326,1,11930,Mereside Education Trust Focus,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,6487.00
2018-10-24,ZZC651327,1,11930,Mereside Education Trust Focus,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,6136.00
2018-10-24,ZZP651339,1,3529,Totally Local Company Ltd,230000,Highway Equipment & Materials    ,Highways Maintenance,Services to Place,Cheadle Cemetery,140.00
2018-10-24,ZZP651339,2,3529,Totally Local Company Ltd,230000,Highway Equipment & Materials    ,Highways Maintenance,Services to Place,Mill Lane Cemetery,40.00
2018-10-24,ZZP651339,3,3529,Totally Local Company Ltd,230000,Highway Equipment & Materials    ,Highways Maintenance,Services to Place,Highfield Cemetery Bredbury,40.00
2018-10-24,ZZP651339,4,3529,Totally Local Company Ltd,230000,Highway Equipment & Materials    ,Highways Maintenance,Services to Place,Berevement Services,5760.00
2018-10-24,ZFC651312,1,588,H Jenkinson & Co Ltd,210000,Furniture & Soft Furnishings  ,Furniture and Equipment,Capital Expenditure,Stopford House - Server Room Data Centre Relocatio,74596.36
2018-10-23,ZZC651268,1,2104,Central Manchester University,310000,Healthcare  ,Third party payments - Public Sector,Services to People,RAA - Centre of Excellence Grant,108386.00
2018-10-23,ZZP651206,1,6748,GEORGE COX & SONS LTD,390000,Supplies and services,Supplies and services,Capital Expenditure,1012F A6MARR CMM - Marple - Quiet Lanes - On Site,11891.06
2018-10-23,ZZP651254,1,303,H G Stephenson Ltd,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Corporate and Support Services,Town Hall Events,5048.83
2018-10-23,ZZP651253,1,303,H G Stephenson Ltd,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Corporate and Support Services,Town Hall Events,6616.60
2018-10-23,ZZP651214,1,9862,Jacobs Consulting Engineers,390000,Supplies and services,Supplies and services,Capital Expenditure,SEMMMS Prep Costs - On Site,16569.87
2018-10-23,ZZP651240,1,7861,Stockport District CAB,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,"Information, Advice & Guidance",12891.69
2018-10-22,ZZP651151,1,7025,CBRE Limited,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Head of Property& Procurement,130107.00
2018-10-19,ZZC651119,1,13213,Birmingham Children's Trust,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,RAA Adoption Count,43000.00
2018-10-19,ZZC651118,1,13213,Birmingham Children's Trust,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,RAA Adoption Count,27000.00
2018-10-19,ZZP651105,1,1872,Marketing Manchester,261500,Human Resources Training & Conferences ,Expenses and Allowances,Services to Place,Town Centre Development Team,9600.00
2018-10-18,ZSB651045,1,9927,Vision for Education,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Highfields Inclusion Partnership,875.00
2018-10-18,ZSB651045,2,9927,Vision for Education,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Highfields Inclusion Partnership,760.00
2018-10-18,ZSB651045,3,9927,Vision for Education,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Highfields Inclusion Partnership,875.00
2018-10-18,ZSB651045,4,9927,Vision for Education,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Highfields Inclusion Partnership,875.00
2018-10-18,ZSB651045,5,9927,Vision for Education,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Highfields Inclusion Partnership,575.00
2018-10-18,ZSB651045,6,9927,Vision for Education,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Highfields Inclusion Partnership,360.00
2018-10-18,ZSB651045,7,9927,Vision for Education,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Highfields Inclusion Partnership,360.00
2018-10-18,ZSB651045,8,9927,Vision for Education,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Highfields Inclusion Partnership,330.00
2018-10-18,ZSA651058,1,1339,Stockport NHS Foundation Trust,311410,Healthcare Occupational Therapy Services ,Fees and Charges,Services to People,LD Physio Centre,12500.00
2018-10-18,ZZC651035,1,11722,TheBigWord Interpreting Svcs L,261100,Human Resources Interpretation & Translation ,Professional Fees,Services to People,Incl - S.I.U - Perip,24000.00
2018-10-18,ZZP651052,1,82,Marwood Electrical Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,0262 CCAG2 - Cycle Parking - On Site,180656.07
2018-10-18,ZZP651053,1,82,Marwood Electrical Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,Fvr B LED Retrofit Main Programme - On Site,99500.06
2018-10-18,ZZP651054,1,82,Marwood Electrical Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,Fvr B LED Retrofit Main Programme - On Site,118670.81
2018-10-18,ZZP651085,1,628,Life Leisure,390000,Supplies and services,Supplies and services,Capital Expenditure,SEMMMS Prep Costs - On Site,7908.50
2018-10-18,ZZP651060,1,7915,Seddon Construction Ltd,150000,Consultancy   ,Professional Fees,Capital Expenditure,Gorsey Bank,10413.00
2018-10-17,ZZS650937,1,8733,ELF SOFTWARE LTD,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,Head of Property& Procurement,6000.00
2018-10-17,ZSA650997,1,13080,Skybound Therapies,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,LD Residential & Nursing Care purchasing,6500.00
2018-10-17,ZZP650932,1,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,Bentax,8580.00
2018-10-17,ZZP650956,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,"Stockport Sports Village, Woodley - On Site",9000.00
2018-10-17,ZZP651000,1,5687,BOTTOMLINE TECHNOLOGIES,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,8663.37
2018-10-16,ZSA650925,1,13063,Access Independent,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Improved Better Care Fund,25000.00
2018-10-16,ZSA650907,1,1382,Pure Innovations Ltd,390000,Supplies and services,Supplies and services,Services to People,Pure Innovations,183600.00
2018-10-16,ZSA650888,1,7030,MANCHESTER CITY COUNCIL SHARED,390000,Supplies and services,Supplies and services,Services to People,PH-Programme Management,5158.36
2018-10-16,ZZC650872,1,11568,The Birches School,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,7276.20
2018-10-16,ZZP650905,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,0255H CCAG2 - Bramhall Park - On Site,78485.81
2018-10-16,ZZP650900,1,10349,InterWorks Europe Limited,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,Business Intelligence,16620.00
2018-10-16,ZFC650922,1,13207,H Bell & Sons Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Services to Place,Stockport Business Incubator Company,82480.00
2018-10-15,ZSA650844,1,2628,North West Employers,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Transformation Fund-Enablers,13000.00
2018-10-15,ZZP650845,1,3496,DV Manchester City Council.,202100,Financial Services Subscriptions ,Third party payments - Public Sector,Corporate and Support Services,Electoral Registration,11640.00
2018-10-12,ZZC650737,1,12188,ST JOHN VIANNEY,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,16762.55
2018-10-12,ZZC650774,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,26784.75
2018-10-12,ZZP650742,1,3529,Totally Local Company Ltd,240000,Horticultural  ,Grounds Maintenance,Services to Place,Policy-Rights Of Way,5761.25
2018-10-12,ZZP650742,2,3529,Totally Local Company Ltd,240000,Horticultural  ,Grounds Maintenance,Services to Place,Policy-Rights Of Way,523.75
2018-10-12,ZZP650778,1,82,Marwood Electrical Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,Fvr B LED Retrofit Main Programme - On Site,180656.07
2018-10-11,ZZC650680,1,11961,PONTVILLE SCHOOL,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,247928.20
2018-10-11,ZZC650685,1,12188,ST JOHN VIANNEY,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,16762.55
2018-10-11,ZZC650683,1,12188,ST JOHN VIANNEY,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,10511.27
2018-10-11,ZZC650684,1,12188,ST JOHN VIANNEY,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,16762.55
2018-10-11,ZZC650687,1,12188,ST JOHN VIANNEY,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,16762.55
2018-10-11,ZZC650689,1,12188,ST JOHN VIANNEY,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,13750.69
2018-10-11,ZZC650690,1,1816,Seashell Trust,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,44266.89
2018-10-11,ZZC650692,1,1816,Seashell Trust,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,19592.37
2018-10-11,ZZC650702,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,32774.08
2018-10-11,ZZC650701,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,32716.28
2018-10-11,ZZC650700,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,25769.22
2018-10-11,ZZC650707,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,27150.00
2018-10-11,ZZC650706,1,12367,Beech Hall School,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,15016.93
2018-10-11,ZFC650682,1,10780,Permicoat Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,Neville Rd Infants Mobile Roof Recoating,23592.00
2018-10-10,ZZP650662,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Services to Place,Design Framework Staff,15800.00
2018-10-10,ZZP650618,1,10615,Mosaic Event Catering Limited,110000,Catering  ,Catering Supplies,Corporate and Support Services,Town Hall Events,12604.70
2018-10-10,ZZP650586,1,2310,Door Care & Security Ltd,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Capital Expenditure,Capital Works on Leisure Centres - Grand Central,8929.50
2018-10-09,ZSA650559,1,1583,Tunstall Healthcare (UK) Ltd,210000,Furniture & Soft Furnishings  ,Furniture and Equipment,Capital Expenditure,Telecare Equipment,5120.00
2018-10-09,ZSA650559,2,1583,Tunstall Healthcare (UK) Ltd,210000,Furniture & Soft Furnishings  ,Furniture and Equipment,Capital Expenditure,Telecare Equipment,201.00
2018-10-09,ZZC650529,1,1339,Stockport NHS Foundation Trust,310000,Healthcare  ,Third party payments - Public Sector,Services to People,Perip-Classroom Assistant - Learning Dif,16100.00
2018-10-09,ZZC650529,2,1339,Stockport NHS Foundation Trust,310000,Healthcare  ,Third party payments - Public Sector,Services to People,Perip-Classroom Assistant - Learning Dif,16100.00
2018-10-09,ZZC650529,3,1339,Stockport NHS Foundation Trust,310000,Healthcare  ,Third party payments - Public Sector,Services to People,Perip-Classroom Assistant - Learning Dif,16100.00
2018-10-09,ZZP650537,1,3529,Totally Local Company Ltd,240000,Horticultural  ,Grounds Maintenance,Services to Place,Policy-Rights Of Way,5000.00
2018-10-09,ZZP650523,1,13191,Gleave23 Limited,150000,Consultancy   ,Professional Fees,Services to Place,Town Centre Development Team,60000.00
2018-10-09,ZZP650571,1,12418,Elasticsearch Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,DbD – Phase 2,10500.00
2018-10-09,ZZP650572,1,6803,Bibliotheca Ltd,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,DbD – Phase 2,9565.75
2018-10-08,ZZC650453,1,12890,Queen Bee PA Ltd,150000,Consultancy   ,Professional Fees,Services to People,Stockport Family Senior Management,5000.00
2018-10-08,ZZC650465,1,1669,Charnwood Nursery,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,8227.34
2018-10-08,ZZC650475,1,12775,Daydawn Therapeutic Services,999999,Fees and Charges,Fees and Charges,Services to People,RAA - Regionalisation ASF Grant,6820.00
2018-10-08,ZZC650476,1,12793,Aspire Therapy Services Ltd,999999,Fees and Charges,Fees and Charges,Services to People,RAA - Regionalisation ASF Grant,8800.00
2018-10-08,ZZP650493,1,5214,WSP GROUP PLC,150000,Consultancy   ,Professional Fees,Capital Expenditure,STCAP 703 Wellington Road South (Greek St to Excha,17922.00
2018-10-08,ZZP650492,1,82,Marwood Electrical Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,Fvr B LED Investment Programme - Management Costs,185410.74
2018-10-05,ZZC650386,1,7030,MANCHESTER CITY COUNCIL SHARED,999999,Third party payments - Public Sector,Third party payments - Public Sector,Services to People,RAA Adoption Count,690000.00
2018-10-05,ZZC650387,1,3707,Salford City Council/Finance,999999,Third party payments - Public Sector,Third party payments - Public Sector,Services to People,RAA Adoption Count,580000.00
2018-10-05,ZZC650388,1,7167,Cheshire East Borough Council.,999999,Third party payments - Public Sector,Third party payments - Public Sector,Services to People,RAA Adoption Count,450000.00
2018-10-05,ZZC650389,1,9511,TRAFFORD MB COUNCIL,999999,Third party payments - Public Sector,Third party payments - Public Sector,Services to People,RAA Adoption Count,465000.00
2018-10-05,ZZC650362,1,4122,Ramillies Hall Pre-School Nurs,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,5528.57
2018-10-05,ZZC650361,1,4122,Ramillies Hall Pre-School Nurs,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,10488.78
2018-10-05,ZZC650411,1,13082,Coram Trading Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,CHILDREN’S PARTICIPATION TEAM,7449.73
2018-10-05,ZZC650409,1,13082,Coram Trading Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,CHILDREN’S PARTICIPATION TEAM,7449.73
2018-10-05,ZZP650373,1,10363,Gala Lights Ltd,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to Place,Borough Festive Lights,44962.00
2018-10-05,ZZP650372,1,3529,Totally Local Company Ltd,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to Place,Borough Festive Lights,9780.00
2018-10-05,ZZP650371,1,3529,Totally Local Company Ltd,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to Place,Borough Festive Lights,75717.28
2018-10-05,ZZP650430,1,6748,GEORGE COX & SONS LTD,390000,Supplies and services,Supplies and services,Services to Place,Highway Structures - Routine and Reactive Maintena,10552.78
2018-10-05,ZES650415,1,35,CBC Computer Systems Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to People,LAC - Care Matters,5950.00
2018-10-05,ZES650415,2,35,CBC Computer Systems Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to People,LAC - Care Matters,290.00
2018-10-04,ZZP650336,1,184,County Gates Ltd,240000,Horticultural  ,Grounds Maintenance,Capital Expenditure,Schemes In Parks,19800.00
2018-10-04,ZZP650337,1,8010,GROUNDWORK & LEISURE SERVIC,240000,Horticultural  ,Grounds Maintenance,Capital Expenditure,Schemes In Parks,15899.00
2018-10-04,ZZP650311,1,11715,CBRE,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Merseyway Shopping Centre,38160.00
2018-10-04,ZES650322,1,12746,Camworth Limited,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,11768.16
2018-10-04,ZES650322,2,12746,Camworth Limited,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,1885.80
2018-10-04,ZES650322,3,12746,Camworth Limited,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,69.87
2018-10-04,ZES650322,4,12746,Camworth Limited,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,12.00
2018-10-03,ZZC650265,1,13084,CORAM,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,CHILDREN’S PARTICIPATION TEAM,7449.73
2018-10-03,ZZC650266,1,13084,CORAM,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,CHILDREN’S PARTICIPATION TEAM,7449.73
2018-10-03,ZZC650256,1,1722,The Together Trust Centre,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to People,DP -  Aiming High Activities & Events,7200.00
2018-10-03,ZZP650246,1,11715,CBRE,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Head of Property& Procurement,130107.00
2018-10-03,ZZP650247,1,461,Drainage Consultants Ltd,240000,Horticultural  ,Grounds Maintenance,Corporate and Support Services,SPB - Investment Estate,30788.00
2018-10-03,ZZP650286,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Capital Expenditure,STCAP 606C P2 NMU Path Annable Rd to Dark Lane - D,19153.75
2018-10-02,ZZC650214,1,13084,CORAM,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,RAA Adoption Count,15766.00
2018-10-02,ZZC650213,1,11242,Gateway Psychology Ltd,999999,Fees and Charges,Fees and Charges,Services to People,RAA - Regionalisation ASF Grant,6259.00
2018-10-02,ZZC650211,1,4463,Reach Publishing Serv (MEN),190000,Facilities & Management Services  ,Office Expenses,Services to People,RAA Adoption Count,5000.00
2018-10-02,ZZC650209,1,12855,Family Society - Adoption Focu,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,RAA Adoption Count,43000.00
2018-10-02,ZZP650225,1,6116,Atkins Limited,390000,Supplies and services,Supplies and services,Services to Place,Network Assets Staff,40448.00
2018-10-02,ZZP650226,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Services to Place,SLA Safety Detect Repair Teams,80000.00
2018-10-02,ZZP650231,1,865,Bethell Construction Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,1300 Greenspace Infrastructure - On Site,18579.62
2018-10-02,ZZP650227,1,3529,Totally Local Company Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,STCAP Woodbank Park Cycle Path - Feasibility,35922.98
2018-10-02,ZZP650223,1,5915,Atkins Global,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Capital Expenditure,Fvr B LED Investment Programme - Management Costs,86562.00
2018-10-02,ZZP650229,1,3529,Totally Local Company Ltd,230000,Highway Equipment & Materials    ,Highways Maintenance,Services to Place,Marple North Ward,5755.37
2018-10-02,ZZP650229,2,3529,Totally Local Company Ltd,230000,Highway Equipment & Materials    ,Highways Maintenance,Services to Place,Marple South Ward,5755.38
2018-10-01,ZSA650150,1,1644,Tameside MBC,999999,Fees and Charges,Fees and Charges,Services to People,PH-Programme Management,49939.00
2018-10-01,ZZC650101,1,11782,Time Specialist Support,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,6700.00
2018-10-01,ZZP650145,1,7670,Wilds Of Oldham,110000,Catering  ,Expenses and Allowances,Corporate and Support Services,Town Hall Events,5000.00
2018-10-01,ZZP650084,1,3154,Deloitte MCS Ltd,150000,Consultancy   ,Professional Fees,Services to Place,Town Centre Development Team,10000.00
