Document Date,Purchase Order No,Line Item No,Supplier ID,Supplier Name,Pro Class,Pro Class Description,Description of Goods ,Service/Department ,Expense Area ,Net Order Value Over £5000.00 
2018-02-27,ZZP286408,1,8249,Creative Concern Ltd,150000,Consultancy   ,Professional Fees,Services to Place,Investing in Growth,6030.00
2018-02-28,ZZP286467,1,3529,Totally Local Company Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,STCAP 402 Knightsbridge and Great Portwood St - On,21826.33
2018-02-28,ZZP286473,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Capital Expenditure,STCAP 801 Travis Brow/ A6 Link and George’s Rd - D,12952.50
2018-03-01,ZZP286516,1,683,AECOM Limited,150000,Consultancy   ,Professional Fees,Services to Place,Retail Planning appeals,23769.50
2018-03-01,ZZP286517,1,3763,IDOX Information Solutions,270000,Information Communication Technology  ,Information and Communications Technology,Services to Place,PLANNING,8494.86
2018-03-01,ZZP286523,1,6748,GEORGE COX & SONS LTD,390000,Supplies and services,Supplies and services,Capital Expenditure,STCAP 303 King St West (Gradwell Street to R. Mers,43930.72
2018-03-01,ZZP286544,1,4272,Civica UK Ltd,390000,Supplies and services,Supplies and services,Corporate and Support Services,Bentax,25000.00
2018-03-02,ZZP286549,1,10315,Grant Thornton UK LLP,201100,Financial Services Audit ,Professional Fees,Corporate and Support Services,U-Misc Finance-Corporate Management,13410.00
2018-03-02,ZZP286577,1,9453,Gaist Solutions Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,HIP Carriageways - On Site,17150.00
2018-03-05,ZZP286655,1,865,Bethell Construction Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,025 CLC Railway Bridge,40848.05
2018-03-05,ZZP286658,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Services to Place,Design Framework Staff,27360.00
2018-03-06,ZZP286682,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Services to Place,Highway Structures - Routine and Reactive Maintena,9438.00
2018-03-07,ZZP286778,1,865,Bethell Construction Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,004 A6 Viaduct Waterproofing - On Site,62527.59
2018-03-07,ZZP286779,1,865,Bethell Construction Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,004 A6 Viaduct Waterproofing - On Site,71033.95
2018-03-08,ZZP286838,1,1007,JCDecaux UK Ltd,190000,Facilities & Management Services  ,Publicity and Promotion,Corporate and Support Services,POD Printing,6469.50
2018-03-09,ZZP286945,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Services to Place,Design Framework Staff,22080.00
2018-03-09,ZZP286948,1,5835,Virgin Media Access Network Pl,230000,Highway Equipment & Materials    ,Highways Maintenance,Capital Expenditure,5078 Astley St/Swaine St - TFGM Mersey Bridge - On,7924.38
2018-03-12,ZZP286984,1,6748,GEORGE COX & SONS LTD,391200,"Works - Construction, Repair & Maintenance Engineering ",Professional Fees,Services to Place,Parks General,8315.27
2018-03-12,ZZP286992,1,628,Life Leisure,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Capital Expenditure,Brinnington Sports Centre,40000.00
2018-03-12,ZZP286993,1,628,Life Leisure,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Services to Place,Sports Trust,40000.00
2018-03-12,ZZP287016,1,757,Transport for Greater Manchest,150000,Consultancy   ,Professional Fees,Services to Place,Investing in Growth,41700.00
2018-03-12,ZZP287018,1,5214,WSP GROUP PLC,150000,Consultancy   ,Professional Fees,Capital Expenditure,Studies - Feasibility,10551.50
2018-03-12,ZZP287021,1,683,AECOM Limited,150000,Consultancy   ,Professional Fees,Capital Expenditure,STCAP 801 Travis Brow/ A6 Link and George’s Rd - F,8771.40
2018-03-12,ZZP287028,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,HIP Footways - On Site,80000.00
2018-03-13,ZZP287095,1,12724,James Andrews Recruitment Solu,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to Place,Premises Licensing,9387.70
2018-03-14,ZZP287167,1,865,Bethell Construction Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,004 A6 Viaduct Waterproofing - On Site,20759.24
2018-03-14,ZZP287181,1,4383,Act Now Training Ltd,260000,Human Resources  ,Staff Training,Corporate and Support Services,Info: F.of I. & Data Protection,5985.00
2018-03-15,ZZP287196,1,4272,Civica UK Ltd,999999,UNCLASSIFIED  ,MISCLASSIFIED? CHECK BEFORE PUBLICATION,Corporate and Support Services,Contact Centre & FPH,12787.50
2018-03-15,ZZP287253,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Capital Expenditure,5078 Astley St/Swaine St - TFGM Mersey Bridge - De,31337.55
2018-03-15,ZZP287291,1,3529,Totally Local Company Ltd,240000,Horticultural  ,Grounds Maintenance,Services to Place,SPECIAL PROJECT 1,34000.00
2018-03-16,ZZP287313,1,9641,Pinacl Solutions UK Limited,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,9503.90
2018-03-16,ZZP287318,1,628,Life Leisure,999999,UNCLASSIFIED  ,Capital financing costs,Services to Place,U-Uncontrollable Sport Trust,51000.00
2018-03-16,ZZP287342,1,9684,GM Business Support Ltd,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Services to Place,Economic Development,70000.00
2018-03-19,ZZP287399,1,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,Library Services Improvement & Resources,5500.00
2018-03-19,ZZP287411,1,5464,ELECTRICITY NORTH WEST LIMITED,230000,Highway Equipment & Materials    ,Highways Maintenance,Capital Expenditure,STCAP 502 M60 Junction 1 Improvements - On Site,5102.34
2018-03-19,ZZP287412,1,865,Bethell Construction Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,004 A6 Viaduct Waterproofing - On Site,7607.68
2018-03-20,ZZP287430,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,1011 A6MARR CMM - Stepping Hill - On Site,74548.07
2018-03-20,ZZP287448,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Capital Expenditure,STCAP St Marys Way/Hall Street - Design,9953.10
2018-03-20,ZZP287458,1,9016,GovDelivery,190000,Facilities & Management Services  ,Office Expenses,Corporate and Support Services,POD Communications,25440.00
2018-03-20,ZZP287461,1,11126,The Light Cinemas Limited,190000,Facilities & Management Services  ,Fixtures and Fittings,Capital Expenditure,Bridgefield Development - General Costs,30000.00
2018-03-20,ZZP287462,1,4272,Civica UK Ltd,999999,UNCLASSIFIED  ,MISCLASSIFIED? CHECK BEFORE PUBLICATION,Corporate and Support Services,Contact Centre & FPH,12825.00
2018-03-20,ZZP287487,1,757,Transport for Greater Manchest,390000,Supplies and services,Supplies and services,Capital Expenditure,Main Contractor DD - On Site,581889.91
2018-03-20,ZZP287491,1,8106,Tarmac Building Products Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,1012C A6MARR CMM - Marple-A6/St Thomas Crossing -,41905.71
2018-03-22,ZZP287557,1,3763,IDOX Information Solutions,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Head of Service,23500.00
2018-03-22,ZZP287557,2,3763,IDOX Information Solutions,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Head of Service,5976.00
2018-03-22,ZZP287628,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Capital Expenditure,ST048 GD3 Business Case - Merseyway Refurbishment,96685.50
2018-03-22,ZZP287629,1,2025,BT Plc (Openreach),230000,Highway Equipment & Materials    ,Highways Maintenance,Capital Expenditure,5078 Astley St/Swaine St - TFGM Mersey Bridge - On,48988.94
2018-03-23,ZZP287644,1,9328,Modern Mindset Ltd,190000,Facilities & Management Services  ,Office Expenses,Corporate and Support Services,Members Services,11294.40
2018-03-23,ZZP287655,1,11968,PITNEY BOWES LTD,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Head of Service,5976.00
2018-03-26,ZZP287710,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Services to Place,Bridgefield Consultancy Budget,5006.61
2018-03-26,ZZP287737,1,628,Life Leisure,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Services to Place,Sports Trust,50000.00
2018-03-26,ZZP287784,1,10017,T Sumner Smith Limited,390000,Supplies and services,Supplies and services,Capital Expenditure,SEMMMS Prep Costs - On Site,38645.00
2018-03-26,ZZP287785,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Services to Place,Network Assets Staff,35880.00
2018-03-26,ZZP287786,1,6116,Atkins Limited,150000,Consultancy   ,Professional Fees,Services to Place,Network Assets Staff,39816.00
2018-03-26,ZZP287787,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,1012H A6MARR CMM - Marple - Middlewood Way - On Si,11000.00
2018-03-26,ZZP287788,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Services to Place,Network Assets Staff,28800.00
2018-03-26,ZZP287789,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Services to Place,Network Assets Staff,19240.00
2018-03-26,ZZP287790,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Services to Place,Network Assets Staff,40020.00
2018-03-27,ZZP287839,1,3763,IDOX Information Solutions,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Head of Service,23500.00
2018-03-28,ZZP287883,1,11225,CBRE/M&G Common Receipts Accou,150000,Consultancy   ,Professional Fees,Services to Place,Regeneration & Development,18000.00
2018-03-28,ZZP287896,1,10315,Grant Thornton UK LLP,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,Borough Treasurer,10000.00
2018-03-28,ZZP287924,1,865,Bethell Construction Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,004 A6 Viaduct Waterproofing - On Site,52598.60
2018-03-28,ZZP287925,1,8106,Tarmac Building Products Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,004 A6 Viaduct Waterproofing - On Site,66535.91
2018-03-28,ZZP287926,1,865,Bethell Construction Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,004 A6 Viaduct Waterproofing - On Site,73689.32
2018-03-28,ZZP287947,1,3529,Totally Local Company Ltd,190000,Facilities & Management Services  ,Publicity and Promotion,Services to Place,Operational Support,30000.00
2018-03-28,ZZP287949,1,8817,AECOM Infrastructure & Environ,150000,Consultancy   ,Professional Fees,Capital Expenditure,ST048 GD3 Business Case - Merseyway Refurbishment,10108.40
2018-03-29,ZZP287958,1,7831,Transport for Gtr M/CR (HFAS),390000,Supplies and services,Supplies and services,Capital Expenditure,SEMMMS Prep Costs - On Site,38356.01
2018-03-29,ZZP287962,1,12577,Guestline Hospitality Software,390000,"Works - Construction, Repair & Maintenance  ",Fees and Charges,Corporate and Support Services,Town Hall Events,11485.00
2018-03-29,ZZP287963,1,1632,Refrigeration UK Ltd,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Services to Place,Covered Market Hall,2565.00
2018-03-29,ZZP287963,2,1632,Refrigeration UK Ltd,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Services to Place,Covered Market Hall,5730.00
2018-03-29,ZZP287963,3,1632,Refrigeration UK Ltd,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Services to Place,Covered Market Hall,995.00
2018-03-29,ZZP287974,1,1117,OLM Systems Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,235194.98
2018-01-16,ZZS284173,1,10086,Weightmans LLP Office Account,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Legal Professional fees,10000.00
2018-01-16,ZZS284173,2,10086,Weightmans LLP Office Account,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Legal Professional fees,10000.00
2018-01-30,ZZS284896,1,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,Legal Services,9457.34
2018-01-30,ZZS284896,2,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,Legal Services,1995.00
2018-01-30,ZZS284896,3,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,Legal Services,21385.64
2018-02-05,ZZS285229,1,8300,Astun Technologies Limited,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,Spatial Intelligence,1500.00
2018-02-05,ZZS285229,2,8300,Astun Technologies Limited,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,Spatial Intelligence,16250.00
2018-02-09,ZZS285531,1,12653,DAC Beachcroft LLP,280000,Legal Services  ,Legal Fees,Corporate and Support Services,Legal Services,20000.00
2018-02-14,ZZS285761,1,5669,Equity Housing Group (Rents),290000,Arts & Leisure Services  ,Publicity and Promotion,Corporate and Support Services,Neighbourhood Inclusion,15000.00
2018-03-07,ZZS286748,1,10678,Servelec Synergy Ltd,390000,"Works - Construction, Repair & Maintenance  ",Fees and Charges,Corporate and Support Services,IT Systems,5941.00
2018-03-12,ZZS287005,1,10652,CAREER VISION LTD,390000,"Works - Construction, Repair & Maintenance  ",Fees and Charges,Corporate and Support Services,IT Systems,10180.00
2018-03-16,ZZS287310,1,9696,V-Sub Solutions,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,7420.00
2018-03-16,ZZS287319,1,10086,Weightmans LLP Office Account,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Legal Professional fees,7500.00
2018-03-16,ZZS287319,2,10086,Weightmans LLP Office Account,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Legal Professional fees,4641.00
