Document Date,Purchase Order No,Line Item No,Supplier ID,Supplier Name,Pro Class,Pro Class Description,Description of Goods ,Service/Department ,Expense Area ,Net Order Value Over £5000.00 
2018-04-11,ZZC288835,4,8926,Manor Medical Practice,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Sexual Health LES,1805.00
2018-04-11,ZZC288836,1,1339,Stockport NHS Foundation Trust,310000,Healthcare  ,Third party payments - Public Sector,Services to People,DP - CEAS,67298.00
2018-04-11,ZZC288837,1,3789,Brinnington Surgery,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Sexual Health LES,5116.00
2018-04-11,ZZC288837,2,3789,Brinnington Surgery,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,Sexual Health LES,7662.00
2018-04-11,ZZC288837,3,3789,Brinnington Surgery,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles,4999.00
2018-04-11,ZZC288837,4,3789,Brinnington Surgery,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare,2066.00
2018-04-12,ZZC288896,1,1339,Stockport NHS Foundation Trust,310000,Healthcare  ,Third party payments - Public Sector,Services to People,EHP CC Mgt Admin,180000.00
2018-04-12,ZZC288913,1,8933,Dr RJ Seabrook & Partners,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare,3858.00
2018-04-12,ZZC288913,2,8933,Dr RJ Seabrook & Partners,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles,1844.00
2018-04-12,ZZC288913,3,8933,Dr RJ Seabrook & Partners,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Sexual Health LES,4416.00
2018-04-12,ZZC288913,4,8933,Dr RJ Seabrook & Partners,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,Sexual Health LES,2128.00
2018-04-12,ZZC288914,1,8922,Dr Dean and Partners,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles,1189.00
2018-04-12,ZZC288914,2,8922,Dr Dean and Partners,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Sexual Health LES,2891.00
2018-04-12,ZZC288914,3,8922,Dr Dean and Partners,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,Sexual Health LES,579.00
2018-04-12,ZZC288914,4,8922,Dr Dean and Partners,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare,1746.00
2018-04-12,ZZC288915,1,8960,DR A WRIGHT,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare,1814.00
2018-04-12,ZZC288915,2,8960,DR A WRIGHT,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles,1214.00
2018-04-12,ZZC288915,3,8960,DR A WRIGHT,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Sexual Health LES,1997.00
2018-04-12,ZZC288916,1,8930,Archwood Medical Practice,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare,1772.00
2018-04-12,ZZC288916,2,8930,Archwood Medical Practice,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles,1647.00
2018-04-12,ZZC288916,3,8930,Archwood Medical Practice,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Sexual Health LES,2015.00
2018-04-12,ZZC288916,4,8930,Archwood Medical Practice,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,Sexual Health LES,1226.00
2018-04-12,ZZC288917,1,8932,Alvanley Family Practice,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare,1381.00
2018-04-12,ZZC288917,2,8932,Alvanley Family Practice,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles,1496.00
2018-04-12,ZZC288917,3,8932,Alvanley Family Practice,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Sexual Health LES,1962.00
2018-04-12,ZZC288917,4,8932,Alvanley Family Practice,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,Sexual Health LES,1175.00
2018-04-12,ZZC288918,1,8963,DR C MARSHALL & PARTNERS,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare,2116.00
2018-04-12,ZZC288918,2,8963,DR C MARSHALL & PARTNERS,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles,3028.00
2018-04-12,ZZC288918,3,8963,DR C MARSHALL & PARTNERS,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Sexual Health LES,1822.00
2018-04-12,ZZC288918,4,8963,DR C MARSHALL & PARTNERS,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,Sexual Health LES,2963.00
2018-04-12,ZZC288919,1,8952,DR ROONEY & PARTNERS,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare,4149.00
2018-04-12,ZZC288919,2,8952,DR ROONEY & PARTNERS,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles,3963.00
2018-04-12,ZZC288919,3,8952,DR ROONEY & PARTNERS,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Sexual Health LES,3557.00
2018-04-12,ZZC288919,4,8952,DR ROONEY & PARTNERS,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,Sexual Health LES,3456.00
2018-04-13,ZZC288943,1,10650,Forensic Psychological Solutio,999999,Fees and Charges,Fees and Charges,Services to People,PTG Troubled Families,37500.00
2018-04-16,ZZC289014,1,5914,Bolton Council,190000,Facilities & Management Services  ,Publicity and Promotion,Services to People,FP - Fostering Staffing,5822.00
2018-04-18,ZZC289232,1,12191,WILMSLOW HIGH SCHOOL,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,6850.00
2018-04-18,ZZC289264,1,3707,Salford City Council/Finance,390000,"Works - Construction, Repair & Maintenance  ",Fees and Charges,Services to People,RAA Adoption Count,2800.00
2018-04-18,ZZC289264,2,3707,Salford City Council/Finance,390000,"Works - Construction, Repair & Maintenance  ",Fees and Charges,Services to People,RAA Adoption Count,2800.00
2018-04-23,ZZC289444,1,10638,Welfare Call (CFU) Ltd,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Services to People,Virtual School Team,5555.55
2018-04-24,ZZC289528,1,1722,The Together Trust Centre,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to People,DP -  Aiming High Activities & Events,8200.00
2018-04-24,ZZC289529,1,12447,HEATON HOLIDAY CLUB,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to People,DP -  Aiming High Activities & Events,13500.00
2018-04-24,ZZC289530,1,1722,The Together Trust Centre,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to People,DP -  Aiming High Activities & Events,19100.00
2018-04-24,ZZC289531,1,1382,Pure Innovations Ltd,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to People,DP -  Aiming High Activities & Events,5500.00
2018-04-24,ZZC289532,1,1382,Pure Innovations Ltd,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to People,DP -  Aiming High Activities & Events,5700.00
2018-04-24,ZZC289533,1,9635,SMBC LISBURNE SCHOOL,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to People,DP -  Aiming High Activities & Events,6300.00
2018-04-24,ZZC289534,1,11989,LEISURE FOR AUTISM,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to People,DP -  Aiming High Activities & Events,9500.00
2018-04-24,ZZC289535,1,9635,SMBC LISBURNE SCHOOL,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to People,DP -  Aiming High Activities & Events,5500.00
2018-04-24,ZZC289536,1,12642,SMBC VALLEY SCHOOL,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to People,DP -  Aiming High Activities & Events,10000.00
2018-04-24,ZZC289537,1,9662,More Play more Often,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to People,DP -  Aiming High Activities & Events,17000.00
2018-04-24,ZZC289538,1,12451,SMBC HEATON SCHOOL,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to People,DP -  Aiming High Activities & Events,14000.00
2018-04-24,ZZC289539,1,1816,Seashell Trust,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to People,DP -  Aiming High Activities & Events,10000.00
2018-04-24,ZZC289540,1,1816,Seashell Trust,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to People,DP -  Aiming High Activities & Events,15000.00
2018-04-24,ZZC289552,1,11820,NHS BUSINESS SERVICES AUTHORIT,999999,Fees and Charges,Fees and Charges,Services to People,PH-Drug and Alcohol,305000.00
2018-04-24,ZZC289561,1,12838,Whalley Range 11-18 High Schoo,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,5052.00
2018-04-24,ZZC289562,1,12188,ST JOHN VIANNEY,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,27725.73
2018-04-24,ZZC289563,1,11568,The Birches School,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,5457.00
2018-04-24,ZZC289605,1,2104,Central Manchester University,390000,Supplies and services,Supplies and services,Services to People,Chlamydia Screening,72434.00
2018-04-24,ZZC289609,1,2104,Central Manchester University,310000,Healthcare  ,Third party payments - Public Sector,Services to People,PH-Sexual Health,3889538.00
2018-04-24,ZZC289619,1,35,CBC Computer Systems Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to People,VST - Pupil Premium Grant,5690.00
2018-04-25,ZZC289675,1,4369,Pennine Care NHS Trust,310000,Healthcare  ,Third party payments - Public Sector,Services to People,SC - CAHMS,9400.00
2018-04-25,ZZC289718,1,8957,Stockport Medical Group - Edge,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare,4141.00
2018-04-25,ZZC289718,2,8957,Stockport Medical Group - Edge,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Sexual Health LES,7640.00
2018-04-25,ZZC289718,3,8957,Stockport Medical Group - Edge,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,Sexual Health LES,8786.00
2018-04-25,ZZC289718,4,8957,Stockport Medical Group - Edge,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles,5500.00
2018-04-25,ZZC289719,1,8965,DR J JEFFS,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare,1022.00
2018-04-25,ZZC289719,2,8965,DR J JEFFS,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles,2146.00
2018-04-25,ZZC289719,3,8965,DR J JEFFS,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,Sexual Health LES,1703.00
2018-04-25,ZZC289719,4,8965,DR J JEFFS,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Sexual Health LES,2120.00
2018-04-25,ZZC289720,1,8921,Hulme Hall Medical Group,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare,3406.00
2018-04-25,ZZC289720,2,8921,Hulme Hall Medical Group,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles,1786.00
2018-04-25,ZZC289720,3,8921,Hulme Hall Medical Group,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,Sexual Health LES,1737.00
2018-04-25,ZZC289720,4,8921,Hulme Hall Medical Group,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Sexual Health LES,1980.00
2018-04-25,ZZC289721,1,8942,Heaton Mersey Medical Practice,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare,2349.00
2018-04-25,ZZC289721,2,8942,Heaton Mersey Medical Practice,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles,1648.00
2018-04-25,ZZC289721,3,8942,Heaton Mersey Medical Practice,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,Sexual Health LES,1720.00
2018-04-25,ZZC289721,4,8942,Heaton Mersey Medical Practice,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Sexual Health LES,1577.00
2018-04-26,ZZC289787,1,11677,NORTH CESTRIAN SCHOOL,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,6048.00
2018-04-26,ZZC289793,1,9322,Advanced Payment Solutions Ltd,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,LAC - Leaving Care Services,4000.00
2018-04-26,ZZC289793,2,9322,Advanced Payment Solutions Ltd,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,LAC - Leaving Care Services,2478.20
2018-05-01,ZZC289978,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,35000.00
2018-05-01,ZZC289979,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,35000.00
2018-05-02,ZZC290084,1,11667,MYCLOUD LIMITED,150000,Consultancy   ,Professional Fees,Services to People,MOS - Mosaic Management,18500.00
2018-05-03,ZZC290182,1,1844,Normans(Burton Upon Trent)Ltd,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Services to People,SI -Music Service,79.80
2018-05-03,ZZC290182,2,1844,Normans(Burton Upon Trent)Ltd,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Services to People,SI -Music Service,109.00
2018-05-03,ZZC290182,3,1844,Normans(Burton Upon Trent)Ltd,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Services to People,SI -Music Service,3190.00
2018-05-03,ZZC290182,4,1844,Normans(Burton Upon Trent)Ltd,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Services to People,SI -Music Service,2095.00
2018-05-03,ZZC290182,5,1844,Normans(Burton Upon Trent)Ltd,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Services to People,SI -Music Service,64.90
2018-05-03,ZZC290182,6,1844,Normans(Burton Upon Trent)Ltd,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Services to People,SI -Music Service,79.00
2018-05-08,ZZC290324,1,10867,ABL Health Ltd,310000,Healthcare  ,Third party payments - Public Sector,Services to People,PH-Lifestyles,183249.99
2018-05-08,ZZC290331,1,10985,SMS Education Ltd,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,5800.00
2018-05-08,ZZC290343,1,10972,Parklane Minibuses Ltd,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,5000.00
2018-05-09,ZZC290360,1,11209,Progress Care and Education Lt,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,90132.00
2018-05-09,ZZC290369,1,11190,Social Care Network Solutions,390000,"Works - Construction, Repair & Maintenance  ",Fees and Charges,Services to People,RAA Adoption Count,2800.00
2018-05-09,ZZC290369,2,11190,Social Care Network Solutions,390000,"Works - Construction, Repair & Maintenance  ",Fees and Charges,Services to People,RAA Adoption Count,2800.00
2018-05-09,ZZC290405,1,1699,Mary Hare School,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,44269.00
2018-05-10,ZZC290447,1,10674,Ortoo Technologies Ltd,200000,Financial Services  ,Fees and Charges,Services to People,SI - School Govern,10900.00
2018-05-16,ZZC290795,1,12564,Unity Healthcare Recruitment L,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,5200.00
2018-05-21,ZZC291061,1,12564,Unity Healthcare Recruitment L,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,7000.00
2018-05-21,ZZC291065,1,12564,Unity Healthcare Recruitment L,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,6500.00
2018-05-21,ZZC291069,1,11417,Parents and Children Together,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,RAA Adoption Count,29700.00
2018-05-22,ZZC291104,1,12564,Unity Healthcare Recruitment L,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,6500.00
2018-05-22,ZZC291106,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,34600.00
2018-05-22,ZZC291109,1,1799,Stockport Homes,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Services to People,PH-Children and YP,5000.00
2018-05-22,ZZC291110,1,10105,Mastercall Healthcare,390000,Supplies and services,Supplies and services,Services to People,PH-Communities,52500.00
2018-05-24,ZZC291282,1,6283,CLEAPSS,200000,Financial Services  ,Fees and Charges,Services to People,SI - Advisers,5276.28
2018-05-24,ZZC291282,2,6283,CLEAPSS,200000,Financial Services  ,Fees and Charges,Services to People,SI - Advisers,550.00
2018-05-29,ZZC291399,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,34432.00
2018-05-29,ZZC291401,1,12845,JSA Psychotherapy Ltd,999999,Fees and Charges,Fees and Charges,Services to People,RAA - Regionalisation ASF Grant,8835.00
2018-05-31,ZZC291582,1,9387,Printstat,191600,Facilities & Management Services Printing ,Printing and Photocopying,Services to People,PH-Children and YP,147000.00
2018-06-01,ZZC291632,1,10339,The Proud Trust,999999,Fees and Charges,Fees and Charges,Services to People,HIV Services,9045.00
2018-06-04,ZZC291705,1,12536,CARITAS CARE,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,RAA Adoption Count,27000.00
2018-06-05,ZZC291739,1,7166,THE DARTINGTON HALL TRUST,260000,Human Resources  ,Staff Training,Services to People,WD-Staff Development-Grants,14716.32
2018-06-05,ZZC291761,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,29572.65
2018-06-06,ZZC291805,1,12838,Whalley Range 11-18 High Schoo,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,5052.00
2018-06-07,ZZC291913,1,1339,Stockport NHS Foundation Trust,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Services to People,EHP TP Commissioning,30000.00
2018-06-08,ZZC291978,1,11242,Gateway Psychology Ltd,999999,Fees and Charges,Fees and Charges,Services to People,RAA - Regionalisation ASF Grant,9990.10
2018-06-08,ZZC291979,1,8766,ADOPTION MATTERS NORTHWEST,999999,Fees and Charges,Fees and Charges,Services to People,RAA - Regionalisation ASF Grant,4983.40
2018-06-08,ZZC291979,2,8766,ADOPTION MATTERS NORTHWEST,999999,Fees and Charges,Fees and Charges,Services to People,RAA - Regionalisation ASF Grant,4982.60
2018-06-11,ZZC292050,1,1104,Age UK Stockport,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Services to People,ST - Communities,252568.00
2018-06-11,ZZC292051,1,3707,Salford City Council/Finance,999999,Fees and Charges,Fees and Charges,Services to People,HIV Services,33596.00
2018-06-12,ZZC292088,1,12946,St George's CofE Primary Schoo,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,12658.75
2018-06-12,ZZC292089,1,1722,The Together Trust Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,15000.00
2018-06-14,ZZC292256,1,12289,Pro Active PE & Sport Ltd,150000,Consultancy   ,Professional Fees,Services to People,S2S-SSCO Partnership,1820.00
2018-06-14,ZZC292256,2,12289,Pro Active PE & Sport Ltd,150000,Consultancy   ,Professional Fees,Services to People,S2S-SSCO Partnership,1820.00
2018-06-14,ZZC292256,3,12289,Pro Active PE & Sport Ltd,150000,Consultancy   ,Professional Fees,Services to People,S2S-SSCO Partnership,1820.00
2018-06-14,ZZC292256,4,12289,Pro Active PE & Sport Ltd,150000,Consultancy   ,Professional Fees,Services to People,S2S-SSCO Partnership,1820.00
2018-06-14,ZZC292256,5,12289,Pro Active PE & Sport Ltd,150000,Consultancy   ,Professional Fees,Services to People,S2S-SSCO Partnership,1820.00
2018-06-15,ZZC292347,1,3529,Totally Local Company Ltd,130000,Cleaning & Janitorial  ,Cleaning,Services to People,EHP CC Abacus,16845.60
2018-06-18,ZZC292430,1,216,Manchester City Council,999999,Third party payments - Public Sector,Third party payments - Public Sector,Services to People,GUM Services,187980.00
2018-06-19,ZZC292454,1,6455,Assoc Board of Royal Schools o,171012,Education Examinational Fees ,Fees and Charges,Services to People,SI -Music Service,5181.00
2018-06-21,ZZC292657,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Services to People,EHP CC Abacus,9000.00
2018-06-27,ZZC292953,1,12536,CARITAS CARE,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,RAA Adoption Count,27000.00
2018-06-28,ZZC292999,1,4617,Creative Support Ltd,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Tenancy Options Phase 3 Creative Support,385601.00
2018-06-28,ZZC293000,1,7797,CHOICE SUPPORT,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Tenancy Options Phase 2 Choice Support,432563.00
2018-06-28,ZZC293003,1,10721,Fitzroy Support,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Tenancy Options Phase 6 Fitzroy Support,458750.00
2018-06-28,ZZC293007,1,4617,Creative Support Ltd,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,3 The Drive Creative Support,110860.00
2018-06-28,ZZC293008,1,657,Independent Options (North Wes,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Learning Disability Hunters Close,197253.00
2018-06-29,ZZC293038,1,9018,Future Directions CIC,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Calderstones 4 Properties,945093.67
2018-06-29,ZZC293039,1,4617,Creative Support Ltd,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Tenancy Options Phase 9 Creative Support,1262142.00
2018-06-29,ZZC293040,1,9018,Future Directions CIC,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Calderstones 4 Properties,804408.00
2018-06-29,ZZC293041,1,7797,CHOICE SUPPORT,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Choice Support contract payments,1860350.00
2018-04-03,ZZP288013,1,12776,Adrian Taylor Design Ltd,150000,Consultancy   ,Professional Fees,Capital Expenditure,M&U - Produce Hall/Blackshaws,15787.50
2018-04-05,ZZP288211,1,12193,Greater Manchester Combined Au,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,STCAP 502 M60 Junction 1 Improvements - On Site,71062.57
2018-04-05,ZZP288212,1,12193,Greater Manchester Combined Au,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,STCAP 502 M60 Junction 1 Improvements - On Site,57654.83
2018-04-05,ZZP288213,1,12193,Greater Manchester Combined Au,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,STCAP 502 M60 Junction 1 Improvements - On Site,66048.37
2018-04-05,ZZP288221,1,3529,Totally Local Company Ltd,182000,Environmental Services Waste Management ,Waste Management,Services to Place,Pymt to Cont Recycling and Refuse,7187549.00
2018-04-05,ZZP288221,2,3529,Totally Local Company Ltd,181600,Environmental Services Street Cleansing ,Cleaning,Services to Place,Pymt to Contr Street Cleaning,3159043.00
2018-04-05,ZZP288221,3,3529,Totally Local Company Ltd,230000,Highway Equipment & Materials    ,Highways Maintenance,Services to Place,Gritting,399136.00
2018-04-05,ZZP288221,4,3529,Totally Local Company Ltd,240000,Horticultural  ,Grounds Maintenance,Services to Place,SSK Contract SLA,2044469.00
2018-04-05,ZZP288221,5,3529,Totally Local Company Ltd,230000,Highway Equipment & Materials    ,Highways Maintenance,Services to Place,SLA Safety Detect Repair Teams,1865120.00
2018-04-05,ZZP288221,6,3529,Totally Local Company Ltd,350000,Street & Traffic Management  ,Fixtures and Fittings,Services to Place,SLA Street Lighting,1101284.00
2018-04-05,ZZP288221,7,3529,Totally Local Company Ltd,240000,Horticultural  ,Grounds Maintenance,Services to Place,SSK Contract SLA,134501.00
2018-04-05,ZZP288221,8,3529,Totally Local Company Ltd,240000,Horticultural  ,Grounds Maintenance,Services to Place,Arboriculture Contract SSK,342309.00
2018-04-05,ZZP288221,9,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,HIP Footways - On Site,3000000.00
2018-04-05,ZZP288221,10,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,Street Lighting - On Site,500000.00
2018-04-05,ZZP288221,11,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Services to Place,Patrol,290000.00
2018-04-05,ZZP288221,12,3529,Totally Local Company Ltd,192200,Facilities & Management Services Security ,Security,Services to Place,CCTV-Control,340680.00
2018-04-05,ZZP288221,13,3529,Totally Local Company Ltd,202000,Financial Services Rents ,Rents,Services to Place,Operational Support,69000.00
2018-04-05,ZZP288221,14,3529,Totally Local Company Ltd,202000,Financial Services Rents ,Rents,Services to Place,Operational Support,47448.00
2018-04-06,ZZP288444,1,2479,JR Foy and Son Ltd,150000,Consultancy   ,Professional Fees,Capital Expenditure,M&U - Produce Hall/Blackshaws,22480.00
2018-04-06,ZZP288452,1,10670,Osborne Richardson,150000,Consultancy   ,Professional Fees,Services to Place,Food & Safety,11192.55
2018-04-06,ZZP288452,2,10670,Osborne Richardson,150000,Consultancy   ,Professional Fees,Services to Place,Food & Safety,2046.00
2018-04-06,ZZP288468,1,6748,GEORGE COX & SONS LTD,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,1174 GMCRP 17-18 Funding Bid,88804.19
2018-04-06,ZZP288470,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,5087 Woodford Mitigation S278 - On Site,64002.02
2018-04-09,ZZP288597,1,3529,Totally Local Company Ltd,391114,"Works - Construction, Repair & Maintenance Buildings Surveys",Capital Expenditure - Fees,Capital Expenditure,5101C NPIF Cheadle Corridor Manchester Road Juncti,5707.00
2018-04-10,ZZP288629,1,9365,DSI Billing Services Ltd,191600,Facilities & Management Services Printing ,Printing and Photocopying,Corporate and Support Services,Bentax,11795.15
2018-04-10,ZZP288645,1,4272,Civica UK Ltd,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Corporate and Support Services,Public Libraries General,23577.56
2018-04-10,ZZP288646,1,10611,Wates Construction Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,Bridgefield Development - General Costs,186706.00
2018-04-10,ZZP288688,1,9543,Carillion (AMBS) Ltd,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Bridgefield IE,116029.60
2018-04-10,ZZP288689,1,9543,Carillion (AMBS) Ltd,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Gorsey Bank Investment Estate,20109.40
2018-04-10,ZZP288695,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,5087 Woodford Mitigation S278 - On Site,14664.07
2018-04-10,ZZP288740,1,3421,Cadassist Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to Place,Highways-Network Management,4025.00
2018-04-10,ZZP288740,1,3421,Cadassist Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to Place,Design & Improvement Team,11070.00
2018-04-10,ZZP288763,1,10841,Whistl UK Limited,300000,Mail Services   ,Office Expenses,Corporate and Support Services,Mailroom Service,50000.00
2018-04-11,ZZP288844,1,12193,Greater Manchester Combined Au,999999,UNCLASSIFIED  ,Third party payments - Public Sector,Corporate and Support Services,GMCA Community Safety Fund,7000.00
2018-04-12,ZZP288897,1,4272,Civica UK Ltd,390000,Supplies and services,Supplies and services,Corporate and Support Services,Bentax,25000.00
