Document Date,Purchase Order No,Line Item No,Supplier ID,Supplier Name,Pro Class,Pro Class Description,Description of Goods ,Service/Department ,Expense Area ,Net Order Value Over £5000.00 
2018-07-26,ZZP294426,1,3529,Totally Local Company Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to Place,CCTV-Control,1550.00
2018-07-26,ZZP294426,2,3529,Totally Local Company Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to Place,CCTV-Control,2334.00
2018-07-26,ZZP294426,3,3529,Totally Local Company Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to Place,CCTV-Control,4032.00
2018-07-26,ZZP294442,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,STCAP 606C P2 NMU Path Annable Rd to Dark Lane - O,26545.00
2018-07-25,ZZC294361,1,1449,Phonak UK ltd,210000,Furniture & Soft Furnishings  ,Furniture and Equipment,Services to People,Perip-Sensory Support Service,469.20
2018-07-25,ZZC294361,2,1449,Phonak UK ltd,210000,Furniture & Soft Furnishings  ,Furniture and Equipment,Services to People,Perip-Sensory Support Service,3694.72
2018-07-25,ZZC294361,3,1449,Phonak UK ltd,210000,Furniture & Soft Furnishings  ,Furniture and Equipment,Services to People,Perip-Sensory Support Service,1509.72
2018-07-25,ZZC294361,4,1449,Phonak UK ltd,210000,Furniture & Soft Furnishings  ,Furniture and Equipment,Services to People,Perip-Sensory Support Service,278.80
2018-07-25,ZZC294361,5,1449,Phonak UK ltd,210000,Furniture & Soft Furnishings  ,Furniture and Equipment,Services to People,Perip-Sensory Support Service,246.00
2018-07-25,ZZC294361,6,1449,Phonak UK ltd,210000,Furniture & Soft Furnishings  ,Furniture and Equipment,Services to People,Perip-Sensory Support Service,4.60
2018-07-25,ZZP294367,1,11715,CBRE,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Head of Property& Procurement,17455.08
2018-07-24,ZZS294306,1,13035,Miss Virginia Hayton,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Legal Professional fees,8160.00
2018-07-24,ZZP294328,1,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,Public Libraries General,9715.00
2018-07-24,ZZP294310,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,004 A6 Viaduct Waterproofing - On Site,24000.00
2018-07-23,ZZC294235,1,1339,Stockport NHS Foundation Trust,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,6720.00
2018-07-23,ZZP294234,1,8106,Tarmac Building Products Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,STCAP St Marys Way/New Bridge Lane - On Site,32648.64
2018-07-23,ZZP294221,1,176,Lexis Nexis UK,200000,Financial Services  ,Fees and Charges,Services to Place,Commercial,7046.10
2018-07-23,ZFC294189,1,6827,PLP Construction,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,Stopford House - Canteen Refurbishment,211595.00
2018-07-23,ZES294218,1,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to People,RAA Adoption Count,7136.80
2018-07-23,ZES294218,2,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to People,RAA Adoption Count,35.00
2018-07-23,ZES294218,3,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to People,RAA Adoption Count,35.00
2018-07-20,ZFC294150,1,2374,Mac Roofing & Contracting L,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,Libraries - refurbishment,66132.00
2018-07-20,ZZC294146,1,628,Life Leisure,150000,Consultancy   ,Professional Fees,Services to People,S2S-SSCO Partnership,15319.92
2018-07-20,ZZP294163,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Services to Place,Design Framework Staff,22360.00
2018-07-20,ZZP294162,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Services to Place,Design Framework Staff,20520.00
2018-07-20,ZZP294161,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Services to Place,Design Framework Staff,18330.00
2018-07-20,ZZP294160,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Services to Place,Design Framework Staff,21586.50
2018-07-20,ZZP294159,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Services to Place,Design Framework Staff,17940.00
2018-07-20,ZZP294158,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Services to Place,Design Framework Staff,17940.00
2018-07-19,ZZP294044,1,8010,GROUNDWORK & LEISURE SERVIC,240000,Horticultural  ,Grounds Maintenance,Capital Expenditure,Schemes In Parks,6054.00
2018-07-18,ZZC293967,1,12855,Family Society - Adoption Focu,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,RAA Adoption Count,9000.00
2018-07-18,ZZC293999,1,1104,Age UK Stockport,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Services to People,ST - Communities,252568.00
2018-07-18,ZZC294016,1,10337,SIGNPOST STOCKPORT for CARERS,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Services to People,ST - Communities,65047.00
2018-07-18,ZFC293976,1,8832,Safe and Secure Solutions Ltd,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Services to People,School Closure Costs - Primary,20000.00
2018-07-17,ZAV293933,1,35,CBC Computer Systems Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT AVA Non - SLA,12555.00
2018-07-17,ZAV293933,2,35,CBC Computer Systems Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT AVA Non - SLA,1085.00
2018-07-17,ZSA293887,1,1644,Tameside MBC,999999,Third party payments - Public Sector,Third party payments - Public Sector,Services to People,Mental Capacity Act Grant,51048.00
2018-07-17,ZZC293891,1,4617,Creative Support Ltd,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Tenancy Options Phase 9 Creative Support,446682.00
2018-07-17,ZZC293890,1,12991,MENCAP PERSONAL SUPPORT,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Tenancy Options Phase 7 Mencap,413102.00
2018-07-17,ZZC293889,1,12987,Cherry Tree Vale T/A Home Focu,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Tenancy Options Phase 1 Home Focus,325803.00
2018-07-17,ZZC293888,1,12987,Cherry Tree Vale T/A Home Focu,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Tenancy Options Phase 5 Home Focus,301870.00
2018-07-17,ZZC293886,1,12991,MENCAP PERSONAL SUPPORT,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Tenancy Options Phase 7 Mencap,413102.00
2018-07-17,ZZC293912,1,1799,Stockport Homes,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Services to People,School Strategy consultations,15690.00
2018-07-17,ZZP293901,1,3529,Totally Local Company Ltd,240000,Horticultural  ,Grounds Maintenance,Services to Place,CYPD works,16408.70
2018-07-17,ZZP293892,1,11845,LEX VEHICLE LEASING,381600,Vehicle Management Hire/Leasing ,Leasing /Transport Hire,Corporate and Support Services,Mayoralty,6999.36
2018-07-17,ZZP293871,1,628,Life Leisure,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Services to Place,Sports Trust,100000.00
2018-07-17,ZZP293883,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Services to Place,Planned Patching Repairs,5868.70
2018-07-17,ZZP293870,1,4272,Civica UK Ltd,171113,Education Library Books ,Library Equipment,Corporate and Support Services,Public Libraries General,9715.00
2018-07-17,ZZP293897,1,1799,Stockport Homes,150000,Consultancy   ,Professional Fees,Non-General Fund Items,HRA Strategic Management,15323.80
2018-07-17,ZZP293900,1,10506,G2 Recruitment Solutions Limit,999999,UNCLASSIFIED  ,MISCLASSIFIED? CHECK BEFORE PUBLICATION,Services to Place,Premises Licensing,30000.00
2018-07-16,ZZP293859,1,6748,GEORGE COX & SONS LTD,390000,Supplies and services,Supplies and services,Capital Expenditure,STCAP 303 King St West (Gradwell Street to R. Mers,66648.25
2018-07-16,ZZP293860,1,9697,DLA Piper UK LLP,390000,Supplies and services,Supplies and services,Capital Expenditure,SEMMMS Prep Costs - On Site,15092.50
2018-07-16,ZZP293860,2,9697,DLA Piper UK LLP,390000,Supplies and services,Supplies and services,Capital Expenditure,SEMMMS Prep Costs - On Site,27199.50
2018-07-16,ZZP293860,3,9697,DLA Piper UK LLP,390000,Supplies and services,Supplies and services,Capital Expenditure,SEMMMS Prep Costs - On Site,25974.57
2018-07-16,ZZP293860,4,9697,DLA Piper UK LLP,390000,Supplies and services,Supplies and services,Capital Expenditure,SEMMMS Prep Costs - On Site,2924.90
2018-07-16,ZZP293860,5,9697,DLA Piper UK LLP,390000,Supplies and services,Supplies and services,Capital Expenditure,SEMMMS Prep Costs - On Site,10900.00
2018-07-16,ZZP293860,6,9697,DLA Piper UK LLP,390000,Supplies and services,Supplies and services,Capital Expenditure,SEMMMS Prep Costs - On Site,6144.00
2018-07-16,ZZP293861,1,8646,MPH INSPECTION SERVICES,350000,Street & Traffic Management  ,Fixtures and Fittings,Services to Place,Structural Testing of Signs,11390.00
2018-07-16,ZZP293862,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,ST048 GD3 Business Case - Merseyway Refurbishment,106490.06
2018-07-16,ZZP293864,1,8646,MPH INSPECTION SERVICES,350000,Street & Traffic Management  ,Fixtures and Fittings,Services to Place,Structural Testing of Columns,19117.85
2018-07-16,ZZP293865,1,757,Transport for Greater Manchest,150000,Consultancy   ,Professional Fees,Capital Expenditure,STCAP 05 Phase 2 Project Management,37756.60
2018-07-16,ZZP293866,1,6748,GEORGE COX & SONS LTD,390000,Supplies and services,Supplies and services,Services to Place,ECS-Buildings Team,48200.00
2018-07-16,ZZP293863,1,12193,Greater Manchester Combined Au,390000,Supplies and services,Supplies and services,Capital Expenditure,5091 Hibbert Lane Roundabout S278 - On Site,17183.04
2018-07-16,ZZP293857,1,8759,VAISALA  LTD,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Services to Place,Gritting,13752.00
2018-07-13,ZZC293746,1,13017,Armitage C.E. Primary School,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,17581.50
2018-07-13,ZZP293755,1,11715,CBRE,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Merseyway Shopping Centre,41340.00
2018-07-12,ZZC293704,1,12855,Family Society - Adoption Focu,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,RAA Adoption Count,9000.00
2018-07-12,ZZP293696,1,4105,QA Ltd,260000,Human Resources  ,Staff Training,Corporate and Support Services,DbD – Phase 2,9329.00
2018-07-11,ZZC293656,1,10036,Social Lettings Stockport Home,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Services to People,School Strategy consultations,15690.00
2018-07-11,ZZP293611,1,10855,Bloom Procurement Services,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Office of the Chief Executive,200000.00
2018-07-11,ZZP293663,1,4105,QA Ltd,260000,Human Resources  ,Staff Training,Corporate and Support Services,DbD – Phase 2,9329.00
2018-07-11,ZFC293602,1,13007,Arc Elevators Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,Corporate Buildings - Lift upgrade programme,62080.00
2018-07-10,ZZC293525,1,11308,Chroma Therapies Ltd,999999,Fees and Charges,Fees and Charges,Services to People,RAA - Regionalisation ASF Grant,9900.00
2018-07-10,ZZC293528,1,6795,STAFFORDSHIRE COUNTY COUNCIL,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Perip-Classroom Assistant - Learning Dif,15250.00
2018-07-10,ZZC293529,1,9220,NGA NATIONAL GOVERNORS ASSOCIA,200000,Financial Services  ,Fees and Charges,Services to People,SI - School Govern,9000.00
2018-07-10,ZZC293538,1,12362,Intercountry Adoption Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,SC - NW Strategic Safeguarding,15000.00
2018-07-10,ZZC293550,1,12171,KEYS CHILDCARE LTD,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,29027.78
2018-07-10,ZZP293532,1,13005,AHR BUILDING CONSULTANCY LTD,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Head of Property& Procurement,31265.00
2018-07-10,ZZP293532,2,13005,AHR BUILDING CONSULTANCY LTD,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Head of Property& Procurement,8325.00
2018-07-10,ZZP293523,1,2438,J Greenwood (Builders) Ltd,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Capital Expenditure,Bramall Hall Phase 2 – Capital Works,9408.18
2018-07-09,ZZP293485,1,7802,Craemer UK Ltd,182020,Environmental Services Waste Management,Waste Management Equipment,Services to Place,Brown Wheelie Bins,11040.00
2018-07-09,ZZP293485,2,7802,Craemer UK Ltd,182020,Environmental Services Waste Management,Waste Management Equipment,Services to Place,Blue Wheelie Bins,11040.00
2018-07-09,ZZP293485,3,7802,Craemer UK Ltd,182020,Environmental Services Waste Management,Waste Management Equipment,Services to Place,Green Wheelie Bins,11550.00
2018-07-09,ZZP293485,4,7802,Craemer UK Ltd,182020,Environmental Services Waste Management,Waste Management Equipment,Services to Place,Bulk Containers,2070.00
2018-07-09,ZZP293485,5,7802,Craemer UK Ltd,182020,Environmental Services Waste Management,Waste Management Equipment,Services to Place,Prudential Borrowing,3500.00
2018-07-09,ZTR293482,1,12445,Barbour Logic Ltd,200000,Financial Services  ,Fees and Charges,Services to Place,Car Parks Administration,9200.00
2018-07-06,ZZP293434,1,1342,UK Container Maintenance Ltd,182020,Environmental Services Waste Management,Waste Management Equipment,Services to Place,Bulk Containers,4674.24
2018-07-06,ZZP293434,2,1342,UK Container Maintenance Ltd,182020,Environmental Services Waste Management,Waste Management Equipment,Services to Place,Bulk Containers,5633.76
2018-07-06,ZES293422,1,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,SPB- Property Client Account,4814.60
2018-07-06,ZES293422,2,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,SPB- Property Client Account,35.00
2018-07-06,ZES293422,3,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,SPB- Property Client Account,35.00
2018-07-06,ZES293422,4,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,SPB- Property Client Account,776.60
2018-07-06,ZES293422,5,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,SPB- Property Client Account,106.40
2018-07-05,ZSA293324,1,12986,Gerontological Concerns LTD,110000,Catering  ,Office Expenses,Services to People,Safeguarding Adults Board,6360.00
2018-07-05,ZSA293330,1,4369,Pennine Care NHS Trust,270000,Information Communication Technology  ,Information and Communications Technology,Services to People,Transformation Fund-Enablers,13358.76
2018-07-05,ZSA293330,2,4369,Pennine Care NHS Trust,270000,Information Communication Technology  ,Information and Communications Technology,Services to People,Transformation Fund-Enablers,3684.00
2018-07-05,ZSA293330,3,4369,Pennine Care NHS Trust,202000,Financial Services Rents ,Rents,Services to People,Transformation Fund-Enablers,12000.00
2018-07-05,ZSA293330,4,4369,Pennine Care NHS Trust,202000,Financial Services Rents ,Rents,Services to People,Transformation Fund-Enablers,7500.00
2018-07-05,ZZC293338,1,9891,Link Maker Systems Ltd.,200000,Financial Services  ,Fees and Charges,Services to People,RAA Adoption Count,33246.96
2018-07-05,ZZC293303,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,28340.00
2018-07-05,ZZC293369,1,12991,MENCAP PERSONAL SUPPORT,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Tenancy Options Phase 8 Mencap,968348.00
2018-07-04,ZZC293200,1,12191,WILMSLOW HIGH SCHOOL,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,17696.00
2018-07-04,ZZC293199,1,12936,Rolls Crescent Primary School,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,7157.00
2018-07-04,ZZP293203,1,4708,The Dodd Group,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Corporate and Support Services,DbD – Phase 2,14611.33
2018-07-04,ZZP293202,1,4708,The Dodd Group,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Corporate and Support Services,DbD – Phase 2,5471.29
2018-07-04,ZZP293268,1,10036,Social Lettings Stockport Home,150000,Consultancy   ,Professional Fees,Non-General Fund Items,HRA Strategic Management,15323.80
2018-07-04,ZES293261,1,12608,Liquidlogic Limited,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,T ASC Software Replacement,20016.00
2018-07-04,ZES293269,1,7563,Satisnet Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,9918.30
2018-07-03,ZZP293189,1,2310,Door Care & Security Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Corporate and Support Services,DbD – Phase 2,395.50
2018-07-03,ZZP293189,2,2310,Door Care & Security Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Corporate and Support Services,DbD – Phase 2,5475.63
2018-07-03,ZZP293189,3,2310,Door Care & Security Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Corporate and Support Services,DbD – Phase 2,3245.50
2018-07-03,ZZP293189,4,2310,Door Care & Security Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Corporate and Support Services,DbD – Phase 2,5764.18
2018-07-02,ZZC293112,1,12974,Andrew Webb Consulting Limited,150000,Consultancy   ,Professional Fees,Services to People,Tameside Partnership,13000.00
2018-07-02,ZZC293113,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,49772.00
2018-07-02,ZZP293089,1,12978,Mills & Reeve LLP (office acco,280000,Legal Services  ,Legal Fees,Capital Expenditure,M&U - Produce Hall/Blackshaws,29500.00
2018-07-02,ZZP293103,1,3292,Reach Publishing Services Ltd,190000,Facilities & Management Services  ,Office Expenses,Corporate and Support Services,POD Communications,5929.30
2018-07-02,ZZP293132,1,11153,Kaarbon Technology Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Capital Expenditure,Fvr B TAMP Development & Monitoring - Feasibility,1750.00
2018-07-02,ZZP293132,2,11153,Kaarbon Technology Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Capital Expenditure,Fvr B TAMP Development & Monitoring - Feasibility,6980.00
2018-07-02,ZES293077,1,6281,SUDLOWS,270000,Information Communication Technology  ,Information and Communications Technology,Capital Expenditure,Stopford House - Canteen Refurbishment,13167.59
