Organisation Name,Purchase_Order_Number,Order_Date,Total_Value,Supplier_Name,Account_Name,Service
Rochdale Borough Council,d1065651,2017-03-28,72332.37,CARIBOU GREEN WARMTH LLP,GRANTS TO THE NON VOLUNTARY SECTOR,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1065652,2017-03-28,96288.57,CARIBOU GREEN WARMTH LLP,GRANTS TO THE NON VOLUNTARY SECTOR,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1065653,2017-03-28,21678.40,GROUNDWORK LANDSCAPES LIMITED,TRANSACTIONS-EXPENDITURE,PROPERTY AND HIGHWAYS
Rochdale Borough Council,q1008558,2017-03-28,144155.00,FOX AND ASSOCIATES CONSULTING LTD,TRAINING,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,s1021427,2017-03-28,5825.96,ELDERCARE UK LTD,TELEPHONE EXPENDITURE,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1021434,2017-03-28,7270.48,BROADWAY BUILDING CONTRACTORS OLDHAM LTD,MINOR BUILDING WORKS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1021435,2017-03-28,7975.00,MANCHESTER WORKING LIMITED,MAINTENANCE STAIRLIFTS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,d1065662,2017-03-29,21048.25,THE RIVERSIDE GROUP LIMITED,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1065675,2017-03-29,12000.00,LAMBERT SMITH HAMPTON GROUP LTD,PLANNING FEES,ECONOMY DIRECTORATE
Rochdale Borough Council,d1065677,2017-03-29,8000.00,WIRRAL RECLAMATION LTD,BUILDING MATERIALS,ECONOMY DIRECTORATE
Rochdale Borough Council,d1065682,2017-03-29,13090.00,BOLINDA UK LIMITED,REFERENCE BOOKS/NEWSPAPERS/PERIODICALS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1065683,2017-03-29,8100.00,LINK4LIFE (CHARITY),ACTIVITIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1065685,2017-03-29,26319.06,EMO OIL LIMITED,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1023231,2017-03-29,20000.00,REAL TRUST,ACTIVITIES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1005244,2017-03-29,10550.00,AON LIMITED,INSURANCE,RESOURCES
Rochdale Borough Council,f1005245,2017-03-29,5890.00,CIPFA BUSINESS LIMITED,REFERENCE BOOKS/NEWSPAPERS/PERIODICALS,RESOURCES
Rochdale Borough Council,ph101837,2017-03-29,355417.00,PENNINE CARE NHS,PH PENNINE CARE CONTRACT,PUBLIC HEALTH
Rochdale Borough Council,ph101838,2017-03-29,9429.21,POLICE AND CRIME COMMISSIONER FOR GTR MANCHESTER,CONTRACTED SERVICES,PUBLIC HEALTH
Rochdale Borough Council,d1065695,2017-03-30,14238.00,SSI SCHAEFER LIMITED,PURCHASE OF FURNITURE AND EQUIPMENT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1065703,2017-03-30,6000.00,HIGHWAYS ENGLAND,ROADWORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1065706,2017-03-30,76210.00,DUGGAN AND PARR,MINOR BUILDING WORKS,ECONOMY DIRECTORATE
Rochdale Borough Council,q1008564,2017-03-30,14100.00,MODIS,AGENCY STAFF,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,r1001612,2017-03-30,5059.73,URBAN VISION PARTNERSHIP LTD,AGENCY STAFF,ECONOMY DIRECTORATE
Rochdale Borough Council,x1013803,2017-03-30,6255.06,ROSS CARE,EQUIPMENT - GENERAL,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1065724,2017-03-31,15000.00,ROCHDALE DEVELOPMENT AGENCY,PLANNING FEES,ECONOMY DIRECTORATE
Rochdale Borough Council,d1065733,2017-03-31,12919.50,RCD LEAFLETS LTD.,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1023246,2017-03-31,16717.75,AXIOM EDUCATION (ROCHDALE) LIMITED,WATER CHARGES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1005260,2017-03-31,12000.00,MWUK LTD,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,m1001902,2017-03-31,5605.00,WEIGHTMANS LLP,PROFESSIONAL FEES,RESOURCES
Rochdale Borough Council,s1021447,2017-03-31,6300.00,ACTION FIRST IPEOPLE LTD,FEES / COMMISSION,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1021449,2017-03-31,7860.00,NEWLINE ADAPTATIONS LTD,TRANSACTIONS-EXPENDITURE,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1021450,2017-03-31,7779.00,TERRY GROUP LTD,TRANSACTIONS-EXPENDITURE,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1021451,2017-03-31,5525.00,HOIST AND SHOWER CHAIR CO LTD,TRANSACTIONS-EXPENDITURE,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1021452,2017-03-31,8560.00,HIGH BARN CONSTRUCTION LIMITED,MINOR BUILDING WORKS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1021453,2017-03-31,8019.00,TERRY GROUP LTD,MINOR BUILDING WORKS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1021459,2017-03-31,5428.00,STANNAH LIFT SERVICES LTD,TRANSACTIONS-EXPENDITURE,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1021461,2017-03-31,8470.00,NEWLINE ADAPTATIONS LTD,TRANSACTIONS-EXPENDITURE,PHYSICAL DIS & OLDER PEOPLE
